seq_rep	seq_member	antigen_member	pdb_member
seq_417	seq_613	spike_glycoprotein	7ey0
seq_417	seq_627	spike_protein_s1	7kmg
seq_417	seq_680	spike_protein_s1	7zfd
seq_417	seq_688	hemagglutinin	5vag
seq_417	seq_692	nucleoprotein	7n3c
seq_417	seq_695	spike_protein_s1	7e23
seq_417	seq_709	receptor_tyrosine-protein_kinase_erbb-3	5o4o
seq_417	seq_710	spike_protein_s1	7n4i
seq_417	seq_712	receptor_tyrosine-protein_kinase_erbb-2	5o4g
seq_419	seq_419	bone_morphogenetic_protein_receptor_type-1a	3nh7
seq_420	seq_420	reticulocyte_binding_protein_2b	6wn1
seq_424	seq_424	leukocyte_surface_antigen_cd47	5tz2
seq_428	seq_128	tumor_necrosis_factor_receptor_superfamily_member_9	8oz3
seq_428	seq_209	neuraminidase	8g3q
seq_428	seq_428	hemagglutinin	6e4x
seq_428	seq_535	interleukin-1_beta	4g6j
seq_432	seq_432	programmed_cell_death_protein_1	7cgw
seq_436	seq_436	pfs25	6b0h
seq_436	seq_449	envelope_protein	7bq5
seq_440	seq_440	dengue_1_envelope_diii_domain	6dfj
seq_442	seq_442	iron-regulated_heme-iron_binding_protein	6p9h
seq_452	seq_184	beta-mammal_toxin_cn2	2ybr
seq_452	seq_310	major_pollen_allergen_bet_v_1-a	7mxl
seq_452	seq_452	spike_protein_s1	7mzj
seq_452	seq_618	interleukin-17f	6ppg
seq_452	seq_715	nucleoprotein	7n3d
seq_453	seq_453	clade_a/e_93th057_hiv-1_gp120_core	6mg7
seq_454	seq_454	epidermal_growth_factor_receptor	3p0y
seq_458	seq_458	fibroblast_growth_factor_receptor_2	4wv1
seq_459	seq_459	low_affinity_immunoglobulin_gamma_fc_region_receptor_iii-a	7seg
seq_461	seq_461	hemagglutinin	6xpy
seq_462	seq_327	gp120,_bg505_sosip.664_t332n	7pc2
seq_462	seq_462	serum_albumin	6m58
seq_464	seq_392	epidermal_growth_factor_receptor	6aru
seq_464	seq_464	ige	6uqr
seq_469	seq_47	envelope_glycoprotein_e	8v5l
seq_469	seq_246	gametocyte_surface_protein_p230	7ua2
seq_469	seq_469	hemagglutinin_ha2_chain	7t3d
seq_469	seq_473	clade_a/e_93th057_hiv-1_gp120_core	5f9w
seq_469	seq_694	spike_glycoprotein	2ghw
seq_471	seq_471	spike_glycoprotein	7lxw
seq_471	seq_612	spike_glycoprotein	7ey0
seq_476	seq_476	lymphocyte_activation_gene_3_protein	7tzh
seq_477	seq_477	transmembrane_glycoprotein	2cmr
seq_480	seq_380	interleukin-1_beta	7chz
seq_480	seq_480	interleukin-1_beta	7chy
seq_482	seq_482	envelope_glycoprotein_gp1	5uqy
seq_483	seq_483	apolipoprotein_l2	7lf8
seq_495	seq_495	spike_glycoprotein	7ey5
seq_500	seq_500	envelope_glycoprotein_gp120	7ll1
seq_505	seq_505	tumor_necrosis_factor	4g3y
seq_508	seq_508	spike_glycoprotein	7kzb
seq_509	seq_214	spike_protein_s1	8cwk
seq_509	seq_509	spike_glycoprotein	7kzb
seq_510	seq_333	spike_glycoprotein	7eh5
seq_510	seq_510	tumor_necrosis_factor_alpha	5wux
seq_512	seq_512	spike_glycoprotein	7k8v
seq_514	seq_514	programmed_cell_death_protein_1	6jjp
seq_517	seq_73	rh5-34em	8rz0
seq_517	seq_288	fusion_glycoprotein_f0	7tjq
seq_517	seq_517	spike_glycoprotein,fibritin	7zrc
seq_521	seq_521	cap228_autologous_scaffolded_v1v2	6fy1
seq_523	seq_523	hemagglutinin	6xq2
seq_524	seq_524	hemagglutinin_ha1_chain	6mlm
seq_526	seq_526	spike_protein_s1	7ly3
seq_528	seq_528	hemagglutinin	7kqg
seq_528	seq_687	spike_protein_s1	7e5o
seq_529	seq_529	tyrosine-protein_phosphatase_non-receptor_type_substrate_1	6nmu
seq_540	seq_540	vascular_endothelial_growth_factor_a	2fjh
seq_543	seq_62	capsid_protein_vp1	8u5l
seq_543	seq_543	reticulocyte_binding_protein_2b	6wtu
seq_548	seq_548	tumor_necrosis_factor_receptor_superfamily_member_9	6mi2
seq_559	seq_559	surface_glycoprotein	7ps7
seq_562	seq_562	duffy_binding_surface_protein_region_ii	6oan
seq_563	seq_563	envelope_domain_iii	6ute
seq_566	seq_566	hemagglutinin	5xhv
seq_568	seq_568	spike_glycoprotein	7xic
seq_569	seq_569	surface_glycoprotein	7qny
seq_573	seq_573	iron-regulated_surface_determinant_protein_b	5d1z
seq_575	seq_174	envelope_glycoprotein_b	7yrn
seq_575	seq_363	glycoprotein_c	7l7r
seq_575	seq_575	spike_protein_s1	7np1
seq_579	seq_341	integrin_alpha-l	3eob
seq_579	seq_579	interleukin-13	3l5x
seq_579	seq_718	interleukin-13	4ps4
seq_580	seq_580	pollen_allergen_phl_p_2	2vxq
seq_582	seq_43	hemagglutinin	9bdg
seq_582	seq_78	spike_protein_s1	8xsj
seq_582	seq_86	cne40_sosip_envelope_glycoprotein_gp120	8tr3
seq_582	seq_144	spike_protein_s1	7y3n
seq_582	seq_268	spike_glycoprotein	7x8y
seq_582	seq_269	spike_glycoprotein	7x90
seq_582	seq_280	surface_glycoprotein	7wb5
seq_582	seq_344	programmed_cell_death_protein_1	7vux
seq_582	seq_433	gna2132	5o1r
seq_582	seq_539	spike_protein_s1	7wi0
seq_582	seq_542	dh1042_light_chain	7tht
seq_582	seq_582	leukocyte_surface_antigen_cd47	5tzu
seq_582	seq_628	interleukin-23_subunit_p19	3d85
seq_582	seq_655	spike_protein_s1	7n4l
seq_588	seq_105	glycoprotein_c	8wsu
seq_588	seq_588	envelope_glycoprotein_gp160	4ydi
seq_588	seq_590	clade_a/e_93th057_hiv-1_gp120_core	5te6
seq_589	seq_589	apolipoprotein_l1	7lfb
seq_595	seq_595	c-x-c_motif_chemokine_2	5ob5
seq_603	seq_522	s2_1.2	6xxv
seq_603	seq_603	spike_protein_s1	7e39
seq_605	seq_605	tissue_factor	1uj3
seq_609	seq_609	proprotein_convertase_subtilisin/kexin_type_9	2xtj
seq_617	seq_617	hemagglutinin	4xnm
seq_625	seq_11	spike_glycoprotein	9cci
seq_625	seq_625	93th057_hiv-1_gp120_core	5cd5
seq_629	seq_242	lysosome-associated_membrane_glycoprotein_1	8ath
seq_629	seq_629	integrin_alpha4_subunit	4irz
seq_632	seq_632	hemagglutinin	6uig
seq_634	seq_346	envelope_glycoprotein_gp120	7ly9
seq_634	seq_634	lipoprotein_gna1870	6h2y
seq_639	seq_639	carbonic_anhydrase_12	6rps
seq_645	seq_645	platelet-derived_growth_factor_subunit_b	4qci
seq_649	seq_649	atp-binding_cassette_sub-family_g_member_8	7jr7
seq_651	seq_91	glutamate_receptor_ionotropic,_nmda_1	8jiz
seq_651	seq_364	glycoprotein_c	7l7r
seq_651	seq_651	dengue_1_envelope_diii_domain	5vic
seq_656	seq_656	scaffold_hiv-1_gp120_v1v2_region_derived_from_strain_zm109	4ywg
seq_658	seq_267	spike_glycoprotein	7wtf
seq_658	seq_658	clade_a/e_93th057_hiv-1_gp120_core	5f9o
seq_660	seq_660	envelope_glycoprotein_l	7m30
seq_661	seq_212	spike_protein_s1	8cwi
seq_661	seq_232	reverse_transcriptase_p51	6vug
seq_661	seq_233	spike_glycoprotein	7ru8
seq_661	seq_235	spike_glycoprotein	7v5k
seq_661	seq_485	neuraminidase	6q1z
seq_661	seq_602	spike_glycoprotein	7ezv
seq_661	seq_624	neuraminidase	6q20
seq_661	seq_643	spike_glycoprotein	7eya
seq_661	seq_661	envelope_protein_ul128	7m30
seq_661	seq_665	thrombin_heavy_chain	5e8e
seq_662	seq_662	factor_h_binding_protein_variant_1.1	5o14
seq_666	seq_296	amc009_sosip.v5.2_envelope_glycoprotein_gp41	7z3a
seq_666	seq_666	thymic_stromal_lymphopoietin	5j13
seq_670	seq_642	angiopoietin-1_receptor	7e72
seq_670	seq_670	interleukin-6	4cni
seq_673	seq_19	adp-ribosyl_cyclase/cyclic_adp-ribose_hydrolase_1	9gox
seq_673	seq_50	glutamate_receptor_ionotropic,_nmda_1	8vus
seq_673	seq_51	spike_glycoprotein	8y4a
seq_673	seq_100	spike_protein	8r9w
seq_673	seq_103	gn	8wsn
seq_673	seq_156	hemagglutinin	8tp2
seq_673	seq_179	hemagglutinin	7tri
seq_673	seq_182	circumsporozoite_protein	8dz3
seq_673	seq_194	spike_glycoprotein	7yvg
seq_673	seq_308	spike_glycoprotein	7cwn
seq_673	seq_342	spike_glycoprotein	7pnq
seq_673	seq_372	envelope_glycoprotein_e2	4mwf
seq_673	seq_381	spike_glycoprotein	7dzy
seq_673	seq_387	spike_protein_s1	7dk0
seq_673	seq_448	spike_glycoprotein	7po5
seq_673	seq_507	envelope_protein_e	7lsf
seq_673	seq_631	spike_protein_s1	7djz
seq_673	seq_653	gastric_inhibitory_polypeptide_receptor	6dkj
seq_673	seq_673	membrane_glycoprotein_polyprotein	5y11
seq_673	seq_678	hemagglutinin	6e56
seq_673	seq_714	clade_a/e_93th057_hiv-1_gp120_core	6ofi
seq_674	seq_674	outer_surface_protein_a	7jwg
seq_679	seq_30	envelope_glycoprotein_e	8v5q
seq_679	seq_34	glycoprotein_c	9b8j
seq_679	seq_35	ns1	8jkh
seq_679	seq_58	outer_surface_protein_a	8tvj
seq_679	seq_75	spike_protein_s1	8xse
seq_679	seq_102	spike_protein	8r9y
seq_679	seq_107	spike_glycoprotein	8jio
seq_679	seq_125	interleukin-6_receptor_subunit_alpha	8iow
seq_679	seq_133	vasodilator-stimulated_phosphoprotein,_neuraminidasechimera_	8gau
seq_679	seq_137	spike_protein_s1	8cbd
seq_679	seq_173	alkaline_phosphatase,_tissue-nonspecific_isozyme	7yix
seq_679	seq_188	adp-ribosyl_cyclase/cyclic_adp-ribose_hydrolase_1	8byu
seq_679	seq_197	mesothelin,_cleaved_form	8cyh
seq_679	seq_206	e2_glycoprotein	8dwx
seq_679	seq_215	tyrosine-protein_phosphatase_non-receptor_type_substrate_1	7st5
seq_679	seq_220	spike_protein_s1	7xs8
seq_679	seq_241	spike_glycoprotein	7xcz
seq_679	seq_262	spike_glycoprotein	8hc2
seq_679	seq_286	angiotensin-converting_enzyme_2	8e7m
seq_679	seq_306	spike_protein_s1	7orb
seq_679	seq_336	spike_glycoprotein	7f3q
seq_679	seq_345	envelope_glycoprotein_e2	6wo5
seq_679	seq_349	spike_protein_s1	7dk2
seq_679	seq_367	spike_protein_s1	7dpm
seq_679	seq_373	arginase-1	7ley
seq_679	seq_376	butyrophilin_subfamily_3_member_a1	6xlq
seq_679	seq_421	spike_glycoprotein	7tb8
seq_679	seq_422	spike_protein_s1	7rbu
seq_679	seq_488	interleukin-12_subunit_beta	3hmx
seq_679	seq_494	genome_polyprotein	6kz0
seq_679	seq_498	hepatocyte_growth_factor_receptor	6wvz
seq_679	seq_501	glycoprotein,glycoprotein	6tou
seq_679	seq_532	spike_glycoprotein	7bep
seq_679	seq_534	hepatocyte_growth_factor_receptor	6i04
seq_679	seq_583	spike_glycoprotein	7cjf
seq_679	seq_596	receptor_tyrosine-protein_kinase_erbb-3	4p59
seq_679	seq_648	tumor_necrosis_factor	3wd5
seq_679	seq_679	icos_ligand	6x4t
seq_679	seq_691	spike_protein_s1	7kmi
seq_681	seq_681	interleukin-13	3g6d
seq_683	seq_683	reticulocyte_binding_protein_2b	6wqo
seq_690	seq_690	hemagglutinin_ha1	4hfu
seq_696	seq_696	rhpa_gp120_core	5t33
seq_700	seq_700	neuropilin-1	2qqn
seq_701	seq_135	receptor_tyrosine-protein_kinase_erbb-2	8pwh
seq_701	seq_701	receptor_tyrosine-protein_kinase_erbb-2	6bgt
seq_702	seq_702	vp2_of_b19_parvovirus	6nn3
seq_704	seq_16	5'-nucleotidase	8znz
seq_704	seq_704	envelope_protein	4al8
seq_705	seq_705	fusion_glycoprotein_f0,fibritin	5tpn
seq_706	seq_706	envelope_glycoprotein_gp160	4j6r
seq_717	seq_717	interleukin-22	3q1s
