seq_rep	seq_member	antigen_member	pdb_member
seq_417	seq_42	envelopment_polyprotein	8zhq
seq_417	seq_93	interleukin-2	8sow
seq_417	seq_94	interleukin-2	8soz
seq_417	seq_202	interleukin-6_receptor_subunit_alpha	8iow
seq_417	seq_206	tumor_necrosis_factor_receptor_superfamily_member_9	8oz3
seq_417	seq_215	vasodilator-stimulated_phosphoprotein,_neuraminidasechimera_	8gau
seq_417	seq_236	ara_h_2_allergen	8g4p
seq_417	seq_287	alkaline_phosphatase,_tissue-nonspecific_isozyme	7yix
seq_417	seq_367	spike_glycoprotein	7uow
seq_417	seq_417	gametocyte_surface_protein_p230	7u9w
seq_417	seq_502	spike_protein_s1	7wbz
seq_417	seq_570	spike_glycoprotein	7ws1
seq_417	seq_784	envelope_protein	7bq5
seq_417	seq_870	spike_glycoprotein	7ey5
seq_417	seq_876	major_capsid_protein	6n81
seq_417	seq_1040	receptor_tyrosine-protein_kinase_erbb-3	4p59
seq_417	seq_1162	spike_protein_s1	7qf0
seq_423	seq_423	gametocyte_surface_protein_p230	7ui1
seq_424	seq_424	gametocyte_surface_protein_p230	7uvh
seq_435	seq_435	spike_protein_s1	7wr9
seq_449	seq_449	envelope_protein_e	8dv6
seq_450	seq_450	interleukin-9	7ox1
seq_451	seq_451	surface_glycoprotein	7wch
seq_451	seq_542	major_pollen_allergen_bet_v_1-a	7mxl
seq_451	seq_832	spike_protein_s1	7qez
seq_451	seq_992	sars-cov-2_spike_glycoprotein	7lrt
seq_451	seq_1030	envelope_glycoprotein_gp120	6utk
seq_451	seq_1137	scaffold_hiv-1_gp120_v1v2_region_derived_from_strain_zm109	4ywg
seq_451	seq_1164	imv_membrane_protein	6b9j
seq_460	seq_366	spike_protein_s1	7xs8
seq_460	seq_460	spike_glycoprotein	7x8y
seq_460	seq_829	neuraminidase	6u02
seq_472	seq_431	gametocyte_surface_protein_p45/48	7uxl
seq_472	seq_472	spike_glycoprotein	7xmz
seq_477	seq_477	transmembrane_protein_gp41	7sd3
seq_482	seq_37	histone_chaperone_asf1	9avo
seq_482	seq_38	beta-arrestin-1,soluble_cytochrome_b562	9dng
seq_482	seq_57	butyrophilin_subfamily_2_member_a1	8vc7
seq_482	seq_58	nora-bril(3a)_fusion	9b3k
seq_482	seq_84	receptor_tyrosine-protein_kinase_erbb-2/higg1_fc_domainfusion_	8vqd
seq_482	seq_107	9mer_peptide,beta-2-microglobulin,mhc_class_i_antigenchimera_	8tnj
seq_482	seq_108	9mer_peptide,beta-2-microglobulin,mhc_class_i_antigenchimera_	8tnj
seq_482	seq_131	erythropoietin_receptor	8vui
seq_482	seq_133	ephrin_type-a_receptor_2	8tv1
seq_482	seq_182	hyaluronan_synthase_1	8smm
seq_482	seq_214	protein-arginine_deiminase_type-4	8smk
seq_482	seq_230	heme/hemoglobin_uptake_outer_membrane_receptor_phur	8the
seq_482	seq_271	solute_carrier_organic_anion_transporter_family_member_1b3	8pg0
seq_482	seq_337	cobalt/magnesium_transport_protein_cora	8slb
seq_482	seq_434	cadmium_and_zinc_efflux_pump_fief	8f6e
seq_482	seq_482	spike_glycoprotein_s1	7vng
seq_482	seq_526	stromal_cell-derived_factor_1	7sk3
seq_482	seq_527	atypical_chemokine_receptor_3	7sk3
seq_482	seq_574	insulin-degrading_enzyme	5uoe
seq_482	seq_618	rhodopsin_kinase_grk1	7mtb
seq_482	seq_654	maltose-binding_periplasmic_protein	5bjz
seq_482	seq_663	interleukin-1_beta	7chz
seq_482	seq_667	two_pore_calcium_channel_protein_1	6e1k
seq_482	seq_669	chimera_of_soluble_cytochrome_b562_(bril)_and_neuronalacetylcholine_receptor_subunit_alpha-4_	6usf
seq_482	seq_693	voltage-sensor_containing_phosphatase	4g80
seq_482	seq_716	protein_mj0480	5c8j
seq_482	seq_718	ion_transport_protein,voltage-gated_sodium_channel	7pgb
seq_482	seq_748	antigen_asf1p	4rrp
seq_482	seq_770	frizzled-7	6o3b
seq_482	seq_810	tudor_and_kh_domain-containing_protein	6pi7
seq_482	seq_822	frizzled-7	6o3a
seq_482	seq_842	interleukin-1_beta	7chy
seq_482	seq_862	lipoprotein	4nnp
seq_482	seq_893	e3_sumo-protein_ligase_ranbp2	7mnl
seq_482	seq_950	maltose-binding_periplasmic_protein	5bk2
seq_482	seq_968	nucleoprotein	5vkd
seq_482	seq_1000	voltage-sensor_containing_phosphatase	4g7v
seq_482	seq_1014	putative_cell_surface_polysaccharide_polymerase/ligase	7tpg
seq_482	seq_1020	dass_family_sodium-coupled_anion_symporter	6ww5
seq_482	seq_1076	phosphatidylcholine_translocator_abcb4	7niw
seq_482	seq_1081	histone_chaperone_asf1	5uek
seq_482	seq_1095	maltose_binding_protein	5bk1
seq_482	seq_1112	chloroquine_resistance_transporter	6ukj
seq_482	seq_1138	integrase	5eu7
seq_482	seq_1189	maltose-binding_periplasmic_protein	3pgf
seq_482	seq_1195	frizzled-5	6o39
seq_482	seq_1199	kelch-like_ech-associated_protein_1	5f72
seq_482	seq_1231	histone_chaperone_asf1	5eii
seq_486	seq_486	t-cell_surface_glycoprotein_cd8_alpha_chain	7uvf
seq_486	seq_590	integrin_alpha-l	3eob
seq_486	seq_1012	interleukin-13	3l5x
seq_486	seq_1254	interleukin-13	4ps4
seq_489	seq_489	merozoite_surface_protein_1	8dfi
seq_491	seq_491	spike_protein_s1	7wrj
seq_493	seq_493	spike_protein_s1	7y0v
seq_497	seq_497	fusion_glycoprotein_f0	7tjq
seq_501	seq_501	integrin_alpha-iib	7ubr
seq_513	seq_100	outer_surface_protein_a	8tvd
seq_513	seq_111	reticulocyte-binding_protein-like_protein_5	8qkr
seq_513	seq_195	neuraminidase	8u1q
seq_513	seq_203	long_neurotoxin_2	8sxp
seq_513	seq_231	spike_glycoprotein	8tma
seq_513	seq_273	spike_protein_s1	8f0i
seq_513	seq_448	spike_protein_s1	8dxt
seq_513	seq_513	spike_protein_s1	7fjc
seq_513	seq_742	spike_glycoprotein	7tb8
seq_513	seq_913	hemagglutinin_ha1_chain	6mlm
seq_513	seq_1019	proprotein_convertase_subtilisin/kexin_type_9	4k8r
seq_513	seq_1118	rna_polymerase_sigma_factor	3lev
seq_513	seq_1184	spike_protein_s1	7zfd
seq_513	seq_1194	reticulocyte_binding_protein_2b	6wqo
seq_519	seq_55	non-structural_protein_1	8jqn
seq_519	seq_116	envelope_glycoprotein_e2	8tgv
seq_519	seq_239	spike_protein_s1	8f2j
seq_519	seq_519	spike_glycoprotein	7v23
seq_519	seq_567	phosphatidylcholine-sterol_acyltransferase	4xx1
seq_519	seq_672	genome_polyprotein	6kyz
seq_519	seq_700	25_kda_ookinete_surface_antigen	6phf
seq_519	seq_988	circumsporozoite_protein	7rxj
seq_519	seq_1034	circumsporozoite_protein	7rxl
seq_519	seq_1069	hemagglutinin	4xnm
seq_519	seq_1159	circumsporozoite_protein	6b0s
seq_521	seq_521	thyrotropin_receptor	7t9n
seq_528	seq_528	glycoprotein	7u9g
seq_536	seq_536	spike_protein_s1	7orb
seq_536	seq_808	serum_albumin	6m58
seq_543	seq_543	major_pollen_allergen_bet_v_1-a	7mxl
seq_549	seq_549	envelope_glycoprotein_h	7t4r
seq_554	seq_554	tumor_necrosis_factor_receptor_superfamily_member_4	6okm
seq_557	seq_557	circumsporozoite_protein	7s0x
seq_560	seq_63	nkg2-d_type_ii_integral_membrane_protein	9dh2
seq_560	seq_560	toll-like_receptor_3	3ulu
seq_560	seq_720	adiponectin_receptor_protein_2	6yxd
seq_562	seq_562	spike_protein_s1	7te1
seq_564	seq_564	interleukin-17a	4qhu
seq_573	seq_573	complement_factor_d	6vmj
seq_573	seq_1114	spike_protein_s1	7f15
seq_577	seq_483	surface_glycoprotein	7wb5
seq_577	seq_539	spike_glycoprotein	7cwn
seq_577	seq_577	spike_glycoprotein	7eh5
seq_577	seq_601	programmed_cell_death_protein_1	7vux
seq_577	seq_685	arginase-1	7lf2
seq_577	seq_704	lysozyme_c	2eks
seq_577	seq_717	toxin_b	5vqm
seq_577	seq_728	disintegrin_and_metalloproteinase_domain-containing_protein10_	5l0q
seq_577	seq_812	ige	6uqr
seq_577	seq_1017	leukocyte_surface_antigen_cd47	5tzu
seq_577	seq_1087	interleukin-23_subunit_p19	3d85
seq_577	seq_1108	carbonic_anhydrase_12	6rps
seq_578	seq_578	fusion_glycoprotein_f0	7luc
seq_582	seq_582	il13	7rew
seq_583	seq_270	tumor_necrosis_factor_receptor_superfamily_member_9	8gye
seq_583	seq_394	reverse_transcriptase_p51	6vug
seq_583	seq_507	bifunctional_hemolysin-adenylate_cyclase	7usl
seq_583	seq_583	megakaryocyte_and_platelet_inhibitory_receptor_g6b	6r0x
seq_583	seq_1073	tumor_necrosis_factor_receptor_superfamily_member_5	6fax
seq_585	seq_585	hemagglutinin	5ibl
seq_588	seq_588	spike_glycoprotein	7mw3
seq_593	seq_593	envelope_glycoprotein_e	4ut6
seq_604	seq_604	hiv-1_clade_ae_gp120_core	6bf4
seq_604	seq_1109	programmed_cell_death_protein_1	6xkr
seq_612	seq_350	envelope_polyprotein	8ahn
seq_612	seq_612	gp41_helix	4khx
seq_612	seq_1048	transmembrane_glycoprotein	3ma9
seq_612	seq_1100	spike_glycoprotein	7laa
seq_612	seq_1146	polcalcin_phl_p_7	5otj
seq_620	seq_620	tissue_factor	1jps
seq_624	seq_624	activin_receptor_type-2a	5nh3
seq_626	seq_626	hemagglutinin_ha2	4hg4
seq_630	seq_630	s_protein	4zs6
seq_630	seq_779	fusion_glycoprotein_f0	6oe4
seq_637	seq_637	interleukin-2	6ye3
seq_639	seq_639	major_capsid_protein	6n8d
seq_641	seq_123	rh5-34em	8rz0
seq_641	seq_144	spike_glycoprotein	8xbf
seq_641	seq_185	fusion_glycoprotein_f0	8tqk
seq_641	seq_200	envelope_glycoprotein_e2	8w0x
seq_641	seq_309	hcv_e2_ectodomain,_synzip2_scaffold_fusion	8fsj
seq_641	seq_310	coagulation_factor_ix_heavy_chain	8ol9
seq_641	seq_323	spike_glycoprotein	7y6l
seq_641	seq_336	glycoprotein_g2	8eji
seq_641	seq_370	spike_glycoprotein	7xj6
seq_641	seq_392	spike_glycoprotein	7xdl
seq_641	seq_415	gametocyte_surface_protein_p230	7u9e
seq_641	seq_430	gametocyte_surface_protein_p45/48	7uxl
seq_641	seq_508	spike_glycoprotein	7v3l
seq_641	seq_518	gametocyte_surface_protein_p45/48	7unb
seq_641	seq_641	glycoprotein_c	7l7r
seq_641	seq_691	surface_glycoprotein	7qnw
seq_641	seq_761	plasma_kallikrein	4ogx
seq_641	seq_817	envelope_protein_e	6iw2
seq_641	seq_837	alpha-hemolysin	4u6v
seq_641	seq_840	env	6uta
seq_641	seq_879	der_p_2_variant_3	7mlh
seq_641	seq_909	s2_1.2	6xxv
seq_641	seq_983	envelope_domain_iii	6ute
seq_641	seq_1029	spike_protein_s1	7mzf
seq_641	seq_1176	interleukin-2_receptor_subunit_alpha	6yio
seq_641	seq_1243	sars-cov-2_spike_glycoprotein	7byr
seq_643	seq_643	h(+)/cl(-)_exchange_transporter_clca	2fed
seq_643	seq_934	de_novo_designed_protein_4h_01	6ywd
seq_643	seq_1166	processed_angiotensin-converting_enzyme_2	7e7e
seq_649	seq_649	myeloid-derived_growth_factor	6svl
seq_651	seq_651	c-x-c_motif_chemokine_3	6wzk
seq_656	seq_656	de_novo_design_4e1h_95	6ywc
seq_660	seq_660	spike_protein_s1	6xkq
seq_662	seq_595	sgp	6uye
seq_662	seq_662	gtpase_hras	2vh5
seq_673	seq_4	hemagglutinin	8vef
seq_673	seq_6	neuraminidase	9dpc
seq_673	seq_8	spike_protein_s1	9l6c
seq_673	seq_13	gametocyte_surface_protein_p45/48	8u1p
seq_673	seq_61	ns1	8jkh
seq_673	seq_80	spike_protein_s1	8wpw
seq_673	seq_82	envelope_glycoprotein_e	8v5l
seq_673	seq_83	envelope_glycoprotein_e	8v5s
seq_673	seq_119	gp38	8vww
seq_673	seq_127	spike_protein_s1	8xse
seq_673	seq_128	spike_protein_s1	8xsf
seq_673	seq_138	leukocyte_surface_antigen_cd47	8rp8
seq_673	seq_140	cne40_sosip_envelope_glycoprotein_gp120	8tr3
seq_673	seq_154	reticulocyte-binding_protein_homolog_5	8pwx
seq_673	seq_158	spike_protein	8r9y
seq_673	seq_162	spike_protein_s1	8x0y
seq_673	seq_168	spike_glycoprotein	8jio
seq_673	seq_177	spike_glycoprotein	8r8k
seq_673	seq_223	spike_protein_s1	8cbd
seq_673	seq_240	spike_protein_s2'	8hws
seq_673	seq_243	spike_protein	8j1t
seq_673	seq_249	spike_protein_s1	8bg4
seq_673	seq_258	spike_protein_s1	8eqf
seq_673	seq_259	fp15	8fdo
seq_673	seq_263	hemagglutinin	8tp9
seq_673	seq_279	disintegrin_and_metalloproteinase_domain-containing_protein10_	8gh4
seq_673	seq_305	isoform_2b_of_gtpase_kras	7yv1
seq_673	seq_311	adp-ribosyl_cyclase/cyclic_adp-ribose_hydrolase_1	8byu
seq_673	seq_326	long_neurotoxin_1	8d9y
seq_673	seq_330	mesothelin,_cleaved_form	8cyh
seq_673	seq_333	duffy_binding_protein	8a44
seq_673	seq_341	e2_glycoprotein	8dww
seq_673	seq_342	e2_glycoprotein	8dwx
seq_673	seq_354	spike_protein_s1	8cwk
seq_673	seq_360	spike_protein_s1	8hn6
seq_673	seq_368	spike_protein_s1	7wn2
seq_673	seq_369	spike_protein_s1	7wnb
seq_673	seq_384	ciliary_neurotrophic_factor_receptor_subunit_alpha	8d7e
seq_673	seq_387	spike_protein_s1	8bbn
seq_673	seq_395	spike_glycoprotein	7ru8
seq_673	seq_400	spike_glycoprotein	7v5k
seq_673	seq_403	glypican-2	6wjl
seq_673	seq_411	spike_glycoprotein	7xcz
seq_673	seq_419	gametocyte_surface_protein_p230	7ua8
seq_673	seq_439	tumor_necrosis_factor_receptor_superfamily_member_9	7yxu
seq_673	seq_445	spike_glycoprotein	8hc2
seq_673	seq_457	spike_glycoprotein	7wtf
seq_673	seq_461	spike_glycoprotein	7x90
seq_673	seq_465	spike_protein_s1	8dwa
seq_673	seq_466	spike_glycoprotein	8dxs
seq_673	seq_471	spike_glycoprotein	7u9p
seq_673	seq_473	programmed_cell_death_protein_1	8as0
seq_673	seq_485	spike_glycoprotein	7yr1
seq_673	seq_495	angiotensin-converting_enzyme_2	8e7m
seq_673	seq_522	spike_glycoprotein,envelope_glycoprotein	7qti
seq_673	seq_538	spike_glycoprotein	7cwn
seq_673	seq_548	envelope_glycoprotein_h	7t4r
seq_673	seq_555	beta-lactoglobulin	2r56
seq_673	seq_556	spike_glycoprotein	7bej
seq_673	seq_559	toll-like_receptor_3	3ulu
seq_673	seq_561	integrin_alpha-l	3hi6
seq_673	seq_566	clade_a/e_93th057_hiv-1_gp120_core	6mfp
seq_673	seq_575	glucagon_receptor	4ers
seq_673	seq_580	spike_glycoprotein	7f3q
seq_673	seq_603	envelope_glycoprotein_e2	6wo5
seq_673	seq_614	spike_protein_s1	7dk2
seq_673	seq_631	spike_glycoprotein	7sc1
seq_673	seq_644	triggering_receptor_expressed_on_myeloid_cells_2	6yye
seq_673	seq_645	spike_protein_s1	7ejz
seq_673	seq_647	spike_protein_s1	7dpm
seq_673	seq_653	arginase-1	7ley
seq_673	seq_655	spike_protein_s1	7si2
seq_673	seq_657	butyrophilin_subfamily_3_member_a1	6xlq
seq_673	seq_658	spike_glycoprotein	7k8s
seq_673	seq_661	cytotoxic_t-lymphocyte_protein_4	5ggv
seq_673	seq_673	spike_protein_s1	7qf1
seq_673	seq_686	influenza_a_virus	5xku
seq_673	seq_705	iron-regulated_surface_determinant_protein_b	5d1q
seq_673	seq_711	surface_glycoprotein	7kfv
seq_673	seq_719	triggering_receptor_expressed_on_myeloid_cells_2	6ymq
seq_673	seq_726	spike_glycoprotein	7nd5
seq_673	seq_729	m48u1_peptide	4r4n
seq_673	seq_737	surface_glycoprotein	7kfw
seq_673	seq_743	spike_protein_s1	7rbu
seq_673	seq_744	surface_glycoprotein	7neg
seq_673	seq_749	protein_l	1hez
seq_673	seq_760	pfs25	6b0h
seq_673	seq_764	spike_protein_s1	7cdj
seq_673	seq_773	hemagglutinin	4yk4
seq_673	seq_781	neuraminidase	6pzz
seq_673	seq_786	hiv-1_gp120_envelope_glycoprotein	3jwo
seq_673	seq_789	spike_protein_s1	7mzj
seq_673	seq_797	spike_glycoprotein	7czs
seq_673	seq_814	genome_polyprotein	5gzo
seq_673	seq_825	spike_glycoprotein	7r7n
seq_673	seq_838	lymphocyte_activation_gene_3_protein	7tzh
seq_673	seq_841	immunoglobulin_g_binding_protein_a	1dee
seq_673	seq_844	spike_protein_s1	7e86
seq_673	seq_853	insulin-like_growth_factor_ii	3kr3
seq_673	seq_854	interleukin-12_subunit_beta	3hmx
seq_673	seq_856	membrane-type_serine_protease_1	3bn9
seq_673	seq_857	sars-cov-2_receptor_binding_domain	7che
seq_673	seq_869	genome_polyprotein	6kz0
seq_673	seq_878	glycoprotein,glycoprotein	6tou
seq_673	seq_887	spike_glycoprotein	7kzb
seq_673	seq_924	spike_glycoprotein	7bep
seq_673	seq_928	spike_protein_s1	7q0h
seq_673	seq_932	hepatocyte_growth_factor_receptor	6i04
seq_673	seq_940	spike_protein_s1	7wi0
seq_673	seq_947	dh1042_light_chain	7tht
seq_673	seq_956	spike_protein_s1	7msq
seq_673	seq_957	spike_glycoprotein	7k9z
seq_673	seq_962	spike_glycoprotein	7kqb
seq_673	seq_963	spike_glycoprotein	7rw2
seq_673	seq_984	spike_protein_s1	7or9
seq_673	seq_1002	spike_protein_s1	7np1
seq_673	seq_1013	pollen_allergen_phl_p_2	2vxq
seq_673	seq_1018	spike_glycoprotein	7cjf
seq_673	seq_1038	spike_protein_s1	7bz5
seq_673	seq_1041	type_iii_secretion_system_protein	6cyf
seq_673	seq_1050	spike_glycoprotein	7ezv
seq_673	seq_1054	coagulation_factor_xi	6aod
seq_673	seq_1055	spike_protein_s1	7chs
seq_673	seq_1056	spike_glycoprotein	4xak
seq_673	seq_1085	spike_protein_s1	7kmg
seq_673	seq_1104	uncharacterized_leukocidin-like_protein_1	5k59
seq_673	seq_1120	surface_glycoprotein	7kfx
seq_673	seq_1123	tumor_necrosis_factor	3wd5
seq_673	seq_1130	surface_glycoprotein	7b3o
seq_673	seq_1135	spike_protein_s1	7vmu
seq_673	seq_1136	spike_protein_s1	7n4l
seq_673	seq_1183	icos_ligand	6x4t
seq_673	seq_1200	spike_protein_s1	7e5o
seq_673	seq_1201	hemagglutinin	5vag
seq_673	seq_1207	spike_glycoprotein_s1	7f7h
seq_673	seq_1214	spike_protein_s1	7kmi
seq_673	seq_1219	spike_glycoprotein	7dzx
seq_673	seq_1240	receptor_tyrosine-protein_kinase_erbb-3	5o4o
seq_673	seq_1241	spike_protein_s1	7n4i
seq_673	seq_1247	receptor_tyrosine-protein_kinase_erbb-2	5o4g
seq_673	seq_1251	nucleoprotein	7n3d
seq_674	seq_674	hemagglutinin	5k9o
seq_675	seq_62	hemagglutinin-neuraminidase	9b2w
seq_675	seq_75	hemagglutinin	8us0
seq_675	seq_118	eryai,6-deoxyerythronolide-b_synthase_erya3,_modules_5_and6_	8tjn
seq_675	seq_398	spike_glycoprotein	7e9o
seq_675	seq_410	spike_protein_s1	7wsc
seq_675	seq_581	spike_glycoprotein	7chh
seq_675	seq_621	368-2_h	7e8c
seq_675	seq_675	spike_glycoprotein	7pnm
seq_675	seq_997	hemagglutinin	5a3i
seq_675	seq_1015	toxin_b	7so5
seq_675	seq_1088	25_kda_ookinete_surface_antigen	6phc
seq_675	seq_1097	spike_protein_s1	7deo
seq_675	seq_1101	vp1	7jie
seq_675	seq_1147	circumsporozoite_protein	7rxp
seq_675	seq_1149	interleukin-4_receptor_subunit_alpha	6wgl
seq_675	seq_1160	6-deoxyerythronolide-b_synthase_erya3,_modules_5_and_6	6mlk
seq_675	seq_1197	clade_a/e_93th057_hiv-1_gp120_core	6oej
seq_675	seq_1204	1fd6-v1v2-wito	5vgj
seq_675	seq_1232	spike_protein	6c6z
seq_676	seq_640	glycoprotein_c	7l7r
seq_676	seq_676	ige_fc	7shy
seq_676	seq_724	ige_fc	7si0
seq_676	seq_886	immunoglobulin_heavy_constant_epsilon	7shu
seq_676	seq_1005	ige_fc	7shz
seq_678	seq_609	human_t-cell_receptor_beta_chain_trbc2	7amr
seq_678	seq_678	human_a6_t-cell_receptor_beta_chain_trbc1	7amq
seq_681	seq_681	c-x-c_motif_chemokine_13	5cbe
seq_681	seq_866	c-x-c_motif_chemokine_13	5cba
seq_688	seq_688	glycoprotein_gp41	6cdi
seq_689	seq_689	epidermal_growth_factor_receptor	6aru
seq_692	seq_692	env	6plk
seq_695	seq_695	spike_protein_s1	7kn4
seq_698	seq_698	clade_a/e_93th057_hiv-1_gp120_core	5w4l
seq_699	seq_699	clade_a/e_93th057_hiv-1_gp120_core	5w4l
seq_701	seq_701	spike_glycoprotein	7wwm
seq_703	seq_703	hemagglutinin	6iut
seq_703	seq_1205	complement_c5	4uu9
seq_706	seq_73	b-lymphocyte_antigen_cd20	8vgn
seq_706	seq_338	sialic_acid-binding_ig-like_lectin_8	7quh
seq_706	seq_500	serine_protease_htra1	7sjn
seq_706	seq_613	spike_glycoprotein	7ej4
seq_706	seq_706	interleukin-2_receptor_subunit_alpha	3nfp
seq_706	seq_942	vascular_endothelial_growth_factor_a	2fjh
seq_706	seq_1169	dipeptidase_3	6vgr
seq_707	seq_707	spike_glycoprotein	7tcc
seq_709	seq_709	hiv-1_clade_a_q842.d12_gp120	4rx4
seq_712	seq_712	hemagglutinin	4yjz
seq_713	seq_160	gn	8wsp
seq_713	seq_190	spike_glycoprotein	8khc
seq_713	seq_413	fusion_glycoprotein_f0	8dg8
seq_713	seq_650	tumor_necrosis_factor_ligand_superfamily_member_13b	5y9j
seq_713	seq_713	phosphatidylcholine-sterol_acyltransferase	5bv7
seq_713	seq_848	virion_spike_glycoprotein	7kej
seq_731	seq_731	spike_glycoprotein	7kml
seq_731	seq_1009	spike_glycoprotein	7klg
seq_732	seq_732	programmed_cell_death_protein_1	5ggs
seq_733	seq_733	complement_factor_d	4d9r
seq_734	seq_734	5'-nucleotidase,_ecto_(cd73),_isoform_cra_a	6vca
seq_735	seq_735	stromal_cell-derived_factor_1	4lmq
seq_739	seq_739	fusion_glycoprotein_f0	4dag
seq_740	seq_15	hemagglutinin_ha1_chain	9azr
seq_740	seq_109	capsid_protein_vp1	8u5l
seq_740	seq_125	gp38	8vvk
seq_740	seq_212	spike_protein_s1	8sit
seq_740	seq_318	spike_protein_s1	7ytn
seq_740	seq_359	spike_glycoprotein	8csj
seq_740	seq_402	spike_protein_s1	7s5p
seq_740	seq_525	spike_glycoprotein	7wjy
seq_740	seq_619	hemagglutinin_ha1_chain	4m5z
seq_740	seq_625	reticulocyte_binding_protein_homologue_5	6rcv
seq_740	seq_740	bone_morphogenetic_protein_receptor_type-1a	3nh7
seq_740	seq_799	receptor_binding_protein	6vy5
seq_740	seq_828	spike_glycoprotein	7lxw
seq_740	seq_881	spike_glycoprotein	7q9j
seq_740	seq_908	cap228_autologous_scaffolded_v1v2	6fy1
seq_740	seq_967	spike_protein_s1	7vyr
seq_740	seq_990	surface_glycoprotein	7qny
seq_740	seq_1010	spike_protein_s1	7m3i
seq_740	seq_1119	platelet-derived_growth_factor_subunit_b	4qci
seq_740	seq_1157	thymic_stromal_lymphopoietin	5j13
seq_740	seq_1225	spike_glycoprotein	2dd8
seq_746	seq_746	leukocyte_surface_antigen_cd47	5tz2
seq_751	seq_751	hemagglutinin	6xpz
seq_754	seq_754	programmed_cell_death_protein_1	7cgw
seq_755	seq_755	gna2132	5o1r
seq_756	seq_192	transforming_growth_factor_beta-3	8v52
seq_756	seq_313	neuropilin-2	8ivw
seq_756	seq_756	tumor_necrosis_factor_receptor_superfamily_member_10b	6t3j
seq_757	seq_757	tumor_necrosis_factor_receptor_superfamily_member_10b	6t3j
seq_759	seq_759	envelope_glycoprotein_b	6vn1
seq_769	seq_91	zinc_metalloproteinase-disintegrin-like_ecarin	9clp
seq_769	seq_205	spike_glycoprotein	8gdr
seq_769	seq_324	bg505-sosip.v4.1-gt1.2gp120	8e1p
seq_769	seq_484	spike_glycoprotein	8erq
seq_769	seq_516	nucleoprotein	7sue
seq_769	seq_684	hiv-1_clade_a/e_gp120	4rfo
seq_769	seq_766	spike_glycoprotein	7wee
seq_769	seq_769	spike_protein_s1	7mmo
seq_769	seq_809	spike_protein_s1	6xkp
seq_769	seq_964	spike_protein_s1	7fcp
seq_771	seq_771	iron-regulated_heme-iron_binding_protein	6p9h
seq_774	seq_774	mers-cov_rbd	5yy5
seq_775	seq_44	receptor_tyrosine-protein_kinase_erbb-2	9l1s
seq_775	seq_221	receptor_tyrosine-protein_kinase_erbb-2	8pwh
seq_775	seq_576	spike_glycoprotein	7eh5
seq_775	seq_775	signal-regulatory_protein_gamma	4i2x
seq_775	seq_1067	proprotein_convertase_subtilisin/kexin_type_9	3sqo
seq_777	seq_777	2-c-methyl-d-erythritol_2,4-cyclodiphosphate_synthase,envelope_glycoprotein_gp160_	5esv
seq_778	seq_778	serine_protease_hepsin	3t2n
seq_782	seq_782	hemagglutinin	6urm
seq_791	seq_791	pre-glycoprotein_polyprotein_gp_complex	5w1k
seq_798	seq_648	fusion_glycoprotein_f0	4jhw
seq_798	seq_798	fusion_glycoprotein_f0	5udc
seq_801	seq_220	receptor_tyrosine-protein_kinase_erbb-2	8pwh
seq_801	seq_408	low-density_lipoprotein_receptor-related_protein_6	8ffe
seq_801	seq_635	protein_jagged-1	5bo1
seq_801	seq_794	epidermal_growth_factor_receptor	3p0y
seq_801	seq_801	fibroblast_growth_factor_receptor_2	4wv1
seq_801	seq_852	proprotein_convertase_subtilisin/kexin_type_9	5vl7
seq_801	seq_889	tumor_necrosis_factor_alpha	5wux
seq_801	seq_890	hepatocyte_growth_factor_activator_long_chain	2wub
seq_801	seq_904	programmed_cell_death_1_ligand_1	5x8l
seq_801	seq_946	interleukin-34	4dke
seq_801	seq_953	tumor_necrosis_factor_receptor_superfamily_member_10bprecursor_	2h9g
seq_801	seq_955	vascular_endothelial_growth_factor_a	2fjg
seq_801	seq_1063	neuropilin-2	2qqk
seq_801	seq_1140	beta-secretase_1	3r1g
seq_801	seq_1179	hepatocyte_growth_factor_activator	2r0k
seq_801	seq_1224	fibroblast_growth_factor_receptor_3	3grw
seq_806	seq_553	spike_glycoprotein	7bel
seq_806	seq_806	spike_protein_s1	7mzh
seq_806	seq_858	erythropoietin_receptor	4y5x
seq_816	seq_816	epithelial_cell_adhesion_molecule	6i07
seq_818	seq_818	envelope_glycoprotein_gp160,envelope_glycoprotein_gp160	4ydk
seq_821	seq_821	ig_epsilon_chain_c_region	5anm
seq_827	seq_545	spike_glycoprotein	7mw6
seq_827	seq_827	non-structural_protein_1	7bsc
seq_833	seq_96	spike_glycoprotein	8y4c
seq_833	seq_103	spike_glycoprotein	8zho
seq_833	seq_210	spike_protein_s1	8siq
seq_833	seq_237	spike_protein_s1	8hrd
seq_833	seq_441	spike_protein_s1	7wqv
seq_833	seq_532	spike_protein_s1	7wp0
seq_833	seq_597	hemagglutinin	3whe
seq_833	seq_727	spike_protein_s1	7cho
seq_833	seq_776	spike_glycoprotein	7m6h
seq_833	seq_787	lysozyme_c	4ttd
seq_833	seq_833	spike_glycoprotein	7m6f
seq_833	seq_835	spike_protein_s1	7dx4
seq_833	seq_941	spike_protein_s1	7wi0
seq_833	seq_1001	low_affinity_immunoglobulin_gamma_fc_region_receptor_ii-b	5occ
seq_833	seq_1036	lysozyme_c	4tsb
seq_833	seq_1083	lysozyme_c	4tsa
