pdb	CDR	Cluster_Label
8vur	SEQ_H2	1
8vul	SEQ_H2	1
8vuj	SEQ_H2	1
8vuj	SEQ_H2	1
9bif	SEQ_H2	1
9bif	SEQ_H2	1
9bif	SEQ_H2	1
9bif	SEQ_H2	1
9bif	SEQ_H2	1
9bif	SEQ_H2	1
9bif	SEQ_H2	1
9bif	SEQ_H2	1
6q0l	SEQ_H2	1
6q0h	SEQ_H2	1
6q0i	SEQ_H2	1
6q0o	SEQ_H2	1
7m30	SEQ_H2	1
2xqb	SEQ_H2	1
8e6j	SEQ_H2	1
8e6j	SEQ_H2	1
8e6j	SEQ_H2	1
8tma	SEQ_H2	1
8e6j	SEQ_H2	1
7kql	SEQ_H2	1
6okp	SEQ_H2	1
6okp	SEQ_H2	1
6okp	SEQ_H2	1
5w6g	SEQ_H2	1
5d1z	SEQ_H2	1
5d1z	SEQ_H2	1
6wvz	SEQ_H2	1
7n3d	SEQ_H2	1
5sx5	SEQ_H2	1
5sx5	SEQ_H2	1
2j6e	SEQ_H2	1
2j6e	SEQ_H2	1
7msq	SEQ_H2	1
7msq	SEQ_H2	1
5sx4	SEQ_H2	1
5sx4	SEQ_H2	1
8toa	SEQ_H2	1
8toa	SEQ_H2	1
8toa	SEQ_H2	1
7oh0	SEQ_H2	1
8tp9	SEQ_H2	1
8tp9	SEQ_H2	1
8tp9	SEQ_H2	1
6mej	SEQ_H2	1
6mek	SEQ_H2	1
6mek	SEQ_H2	1
7cyp	SEQ_H2	1
7cyp	SEQ_H2	1
7cyp	SEQ_H2	1
7cyh	SEQ_H2	1
7cwt	SEQ_H2	1
7cwt	SEQ_H2	1
7cwt	SEQ_H2	1
7e5s	SEQ_H2	1
8gou	SEQ_H2	1
8gou	SEQ_H2	1
8gpy	SEQ_H2	1
8gpy	SEQ_H2	1
6jjp	SEQ_H2	1
6jjp	SEQ_H2	1
6ye3	SEQ_H2	1
6ye3	SEQ_H2	1
6ye3	SEQ_H2	1
7wsl	SEQ_H2	1
8znz	SEQ_H2	1
8znz	SEQ_H2	1
7chp	SEQ_H2	1
7e8m	SEQ_H2	1
7f7h	SEQ_H2	1
7f7h	SEQ_H2	1
6xe1	SEQ_H2	1
7czq	SEQ_H2	1
7czq	SEQ_H2	1
7ch5	SEQ_H2	1
4tsc	SEQ_H2	1
7qf0	SEQ_H2	1
7nxb	SEQ_H2	1
7nd3	SEQ_H2	1
7b3o	SEQ_H2	1
7d0c	SEQ_H2	1
7d0c	SEQ_H2	1
7chb	SEQ_H2	1
7bem	SEQ_H2	1
7zf3	SEQ_H2	1
7ps1	SEQ_H2	1
7mzn	SEQ_H2	1
4tsa	SEQ_H2	1
7neh	SEQ_H2	1
7ch4	SEQ_H2	1
6xc3	SEQ_H2	1
7q0g	SEQ_H2	1
7nx6	SEQ_H2	1
7kmh	SEQ_H2	1
7ey0	SEQ_H2	1
7urs	SEQ_H2	1
7cdi	SEQ_H2	1
7chs	SEQ_H2	1
7bz5	SEQ_H2	1
7k8m	SEQ_H2	1
7urq	SEQ_H2	1
4tsb	SEQ_H2	1
7cjf	SEQ_H2	1
7np1	SEQ_H2	1
7np1	SEQ_H2	1
7np1	SEQ_H2	1
7np1	SEQ_H2	1
7e88	SEQ_H2	1
7e88	SEQ_H2	1
7e88	SEQ_H2	1
7e88	SEQ_H2	1
7or9	SEQ_H2	1
7e7y	SEQ_H2	1
7e7y	SEQ_H2	1
7chc	SEQ_H2	1
7rco	SEQ_H2	1
7rco	SEQ_H2	1
7pqz	SEQ_H2	1
7s4s	SEQ_H2	1
6xc4	SEQ_H2	1
6xc4	SEQ_H2	1
7nx9	SEQ_H2	1
6xc2	SEQ_H2	1
6xc2	SEQ_H2	1
6xm2	SEQ_H2	1
6xm2	SEQ_H2	1
6xm2	SEQ_H2	1
6xm2	SEQ_H2	1
7nx8	SEQ_H2	1
7n3i	SEQ_H2	1
7che	SEQ_H2	1
7e86	SEQ_H2	1
7q9g	SEQ_H2	1
7q9g	SEQ_H2	1
6xcm	SEQ_H2	1
6xcm	SEQ_H2	1
7e8f	SEQ_H2	1
7k90	SEQ_H2	1
7k90	SEQ_H2	1
7k90	SEQ_H2	1
4ttd	SEQ_H2	1
4ttd	SEQ_H2	1
7neg	SEQ_H2	1
7cho	SEQ_H2	1
7cho	SEQ_H2	1
7chf	SEQ_H2	1
6xc7	SEQ_H2	1
8dce	SEQ_H2	1
7pqy	SEQ_H2	1
7pqy	SEQ_H2	1
7c01	SEQ_H2	1
7c01	SEQ_H2	1
7nxa	SEQ_H2	1
7e8c	SEQ_H2	1
7e8c	SEQ_H2	1
7e8c	SEQ_H2	1
7nx7	SEQ_H2	1
6xcn	SEQ_H2	1
6xcn	SEQ_H2	1
6xcn	SEQ_H2	1
7jmo	SEQ_H2	1
7x1m	SEQ_H2	1
7wbz	SEQ_H2	1
7wow	SEQ_H2	1
7wow	SEQ_H2	1
7wow	SEQ_H2	1
7wow	SEQ_H2	1
7wow	SEQ_H2	1
7wow	SEQ_H2	1
7wov	SEQ_H2	1
7wov	SEQ_H2	1
7wov	SEQ_H2	1
7wou	SEQ_H2	1
7wou	SEQ_H2	1
7wor	SEQ_H2	1
7wor	SEQ_H2	1
7woq	SEQ_H2	1
7wop	SEQ_H2	1
7wos	SEQ_H2	1
7wos	SEQ_H2	1
7xnf	SEQ_H2	1
7u0q	SEQ_H2	1
7u0q	SEQ_H2	1
7ul1	SEQ_H2	1
7s5p	SEQ_H2	1
7x08	SEQ_H2	1
7x08	SEQ_H2	1
7x08	SEQ_H2	1
8d0z	SEQ_H2	1
8bcz	SEQ_H2	1
8i5h	SEQ_H2	1
8i5h	SEQ_H2	1
8i5h	SEQ_H2	1
7yow	SEQ_H2	1
7yow	SEQ_H2	1
7wnb	SEQ_H2	1
7xs8	SEQ_H2	1
8bse	SEQ_H2	1
7xsc	SEQ_H2	1
7xsc	SEQ_H2	1
7wt8	SEQ_H2	1
7wt8	SEQ_H2	1
7wt7	SEQ_H2	1
8gf2	SEQ_H2	1
8gf2	SEQ_H2	1
8bec	SEQ_H2	1
8bec	SEQ_H2	1
8bg3	SEQ_H2	1
8bg3	SEQ_H2	1
8bg2	SEQ_H2	1
8bg2	SEQ_H2	1
8hwt	SEQ_H2	1
8hws	SEQ_H2	1
8x0x	SEQ_H2	1
8x0x	SEQ_H2	1
8yz5	SEQ_H2	1
8yww	SEQ_H2	1
9l6c	SEQ_H2	1
8yww	SEQ_H2	1
4uu9	SEQ_H2	1
4uu9	SEQ_H2	1
7mzi	SEQ_H2	1
3ux9	SEQ_H2	1
3ux9	SEQ_H2	1
7s0b	SEQ_H2	1
7s0b	SEQ_H2	1
5hhv	SEQ_H2	1
6wtu	SEQ_H2	1
6wtu	SEQ_H2	1
6wtu	SEQ_H2	1
6wtu	SEQ_H2	1
5hi5	SEQ_H2	1
5hi5	SEQ_H2	1
5hi3	SEQ_H2	1
5hi3	SEQ_H2	1
7lcv	SEQ_H2	1
5hhx	SEQ_H2	1
4y5x	SEQ_H2	1
4y5x	SEQ_H2	1
4y5x	SEQ_H2	1
4y5x	SEQ_H2	1
3bn9	SEQ_H2	1
3bn9	SEQ_H2	1
6uta	SEQ_H2	1
6uta	SEQ_H2	1
6wtv	SEQ_H2	1
6wtv	SEQ_H2	1
6wtv	SEQ_H2	1
6wtv	SEQ_H2	1
6ktr	SEQ_H2	1
6ktr	SEQ_H2	1
7mzj	SEQ_H2	1
7mzj	SEQ_H2	1
6ii8	SEQ_H2	1
6ii8	SEQ_H2	1
6ii8	SEQ_H2	1
5hi4	SEQ_H2	1
5hi4	SEQ_H2	1
7dpm	SEQ_H2	1
7dpm	SEQ_H2	1
7dpm	SEQ_H2	1
7dpm	SEQ_H2	1
3so3	SEQ_H2	1
7mzk	SEQ_H2	1
7mzk	SEQ_H2	1
2vxs	SEQ_H2	1
2vxs	SEQ_H2	1
2vxs	SEQ_H2	1
2vxs	SEQ_H2	1
7wog	SEQ_H2	1
8as0	SEQ_H2	1
8as0	SEQ_H2	1
8as0	SEQ_H2	1
8as0	SEQ_H2	1
8as0	SEQ_H2	1
8as0	SEQ_H2	1
8as0	SEQ_H2	1
8as0	SEQ_H2	1
8dxt	SEQ_H2	1
8dy5	SEQ_H2	1
8dy5	SEQ_H2	1
8dy1	SEQ_H2	1
8dy1	SEQ_H2	1
8k3c	SEQ_H2	1
8rpb	SEQ_H2	1
8rp8	SEQ_H2	1
8rp8	SEQ_H2	1
8xsl	SEQ_H2	1
8xsl	SEQ_H2	1
8xse	SEQ_H2	1
8tft	SEQ_H2	1
8tft	SEQ_H2	1
9b82	SEQ_H2	1
9b82	SEQ_H2	1
9b82	SEQ_H2	1
9b82	SEQ_H2	1
9b82	SEQ_H2	1
9b82	SEQ_H2	1
8s6z	SEQ_H2	1
8s6z	SEQ_H2	1
9aru	SEQ_H2	1
9aru	SEQ_H2	1
8v13	SEQ_H2	1
9aru	SEQ_H2	1
7chc	SEQ_H2	1
7che	SEQ_H2	1
7e8f	SEQ_H2	1
7epx	SEQ_H2	1
7epx	SEQ_H2	1
7chf	SEQ_H2	1
7e8c	SEQ_H2	1
7e8c	SEQ_H2	1
7e8c	SEQ_H2	1
7chh	SEQ_H2	1
7chh	SEQ_H2	1
7chh	SEQ_H2	1
7wow	SEQ_H2	1
7wow	SEQ_H2	1
7wow	SEQ_H2	1
7wow	SEQ_H2	1
7wow	SEQ_H2	1
7wow	SEQ_H2	1
7wov	SEQ_H2	1
7wov	SEQ_H2	1
7wov	SEQ_H2	1
7wou	SEQ_H2	1
7wou	SEQ_H2	1
7wor	SEQ_H2	1
7wop	SEQ_H2	1
7wos	SEQ_H2	1
7wos	SEQ_H2	1
8jin	SEQ_H2	1
8jmm	SEQ_H2	1
8jmm	SEQ_H2	1
8jmm	SEQ_H2	1
8jmm	SEQ_H2	1
8jmm	SEQ_H2	1
8jmm	SEQ_H2	1
6nmr	SEQ_H2	1
6nmr	SEQ_H2	1
6nmr	SEQ_H2	1
6nmr	SEQ_H2	1
7wvm	SEQ_H2	1
7wvm	SEQ_H2	1
8i3u	SEQ_H2	1
8gy5	SEQ_H2	1
8gy5	SEQ_H2	1
6u36	SEQ_H2	1
6u38	SEQ_H2	1
8vk1	SEQ_H2	1
8vk1	SEQ_H2	1
6vy6	SEQ_H2	1
6vy5	SEQ_H2	1
9dzq	SEQ_H2	1
9dzq	SEQ_H2	1
9b2w	SEQ_H2	1
9b2w	SEQ_H2	1
7f7e	SEQ_H2	1
5cus	SEQ_H2	1
5cus	SEQ_H2	1
5cus	SEQ_H2	1
7f3q	SEQ_H2	1
5cus	SEQ_H2	1
7duo	SEQ_H2	1
7s0d	SEQ_H2	1
7s0d	SEQ_H2	1
7dha	SEQ_H2	1
7s0d	SEQ_H2	1
6ban	SEQ_H2	1
6ban	SEQ_H2	1
6ban	SEQ_H2	1
6ban	SEQ_H2	1
6ba5	SEQ_H2	1
6ba5	SEQ_H2	1
6ba5	SEQ_H2	1
6ba5	SEQ_H2	1
5dup	SEQ_H2	1
1h0d	SEQ_H2	1
6wgl	SEQ_H2	1
5occ	SEQ_H2	1
7e9b	SEQ_H2	1
7r40	SEQ_H2	1
7r40	SEQ_H2	1
7r40	SEQ_H2	1
7cu5	SEQ_H2	1
7cu5	SEQ_H2	1
7t3d	SEQ_H2	1
7t3d	SEQ_H2	1
7t3d	SEQ_H2	1
7mem	SEQ_H2	1
7mem	SEQ_H2	1
7mem	SEQ_H2	1
6xxv	SEQ_H2	1
6xxv	SEQ_H2	1
4v1d	SEQ_H2	1
6nmu	SEQ_H2	1
6nmu	SEQ_H2	1
7zlk	SEQ_H2	1
7zlk	SEQ_H2	1
7quh	SEQ_H2	1
7zlk	SEQ_H2	1
7eh5	SEQ_H2	1
7eh5	SEQ_H2	1
8ivx	SEQ_H2	1
7eh5	SEQ_H2	1
8wfh	SEQ_H2	1
8hlb	SEQ_H2	1
7xic	SEQ_H2	1
7xic	SEQ_H2	1
7xic	SEQ_H2	1
7kqh	SEQ_H2	1
7kqh	SEQ_H2	1
7ley	SEQ_H2	1
7ley	SEQ_H2	1
7ley	SEQ_H2	1
8gye	SEQ_H2	1
3hi6	SEQ_H2	1
3hi6	SEQ_H2	1
6ppg	SEQ_H2	1
6ppg	SEQ_H2	1
7s0c	SEQ_H2	1
7s0c	SEQ_H2	1
4od2	SEQ_H2	1
7ly9	SEQ_H2	1
6aru	SEQ_H2	1
7kqg	SEQ_H2	1
8khd	SEQ_H2	1
8khc	SEQ_H2	1
8khc	SEQ_H2	1
6nms	SEQ_H2	1
6nms	SEQ_H2	1
8db4	SEQ_H2	1
8db4	SEQ_H2	1
8cz8	SEQ_H2	1
8cyh	SEQ_H2	1
8cz8	SEQ_H2	1
4ogy	SEQ_H2	1
4ogx	SEQ_H2	1
4ogy	SEQ_H2	1
7vyt	SEQ_H2	1
7vyt	SEQ_H2	1
7rw2	SEQ_H2	1
7rw2	SEQ_H2	1
7rw2	SEQ_H2	1
7k9z	SEQ_H2	1
7k8w	SEQ_H2	1
7df1	SEQ_H2	1
7df1	SEQ_H2	1
7df1	SEQ_H2	1
7lbg	SEQ_H2	1
7lbf	SEQ_H2	1
7t4q	SEQ_H2	1
7lbe	SEQ_H2	1
7t4s	SEQ_H2	1
7t4r	SEQ_H2	1
7t4r	SEQ_H2	1
6iec	SEQ_H2	1
6iec	SEQ_H2	1
6iec	SEQ_H2	1
6iec	SEQ_H2	1
8d48	SEQ_H2	1
3r1g	SEQ_H2	1
6hhc	SEQ_H2	1
7k8x	SEQ_H2	1
5xxy	SEQ_H2	1
5x8l	SEQ_H2	1
5x8l	SEQ_H2	1
5x8l	SEQ_H2	1
5x8l	SEQ_H2	1
5x8l	SEQ_H2	1
6xkr	SEQ_H2	1
5n7w	SEQ_H2	1
5n7w	SEQ_H2	1
8siq	SEQ_H2	1
7lo8	SEQ_H2	1
7niv	SEQ_H2	1
6cbv	SEQ_H2	1
7pgb	SEQ_H2	1
7pgb	SEQ_H2	1
7pgb	SEQ_H2	1
7pgb	SEQ_H2	1
6usf	SEQ_H2	1
6usf	SEQ_H2	1
6yye	SEQ_H2	1
6yye	SEQ_H2	1
7lo7	SEQ_H2	1
8i5i	SEQ_H2	1
7wn2	SEQ_H2	1
7wn2	SEQ_H2	1
8phw	SEQ_H2	1
8pg0	SEQ_H2	1
8smp	SEQ_H2	1
8smn	SEQ_H2	1
8smm	SEQ_H2	1
8tth	SEQ_H2	1
8ttf	SEQ_H2	1
9ivk	SEQ_H2	1
9b3k	SEQ_H2	1
9dng	SEQ_H2	1
9dnm	SEQ_H2	1
6qfc	SEQ_H2	1
6qb4	SEQ_H2	1
6qb3	SEQ_H2	1
6qb6	SEQ_H2	1
5mev	SEQ_H2	1
5mes	SEQ_H2	1
6att	SEQ_H2	1
8ume	SEQ_H2	1
8ume	SEQ_H2	1
8ume	SEQ_H2	1
7t3d	SEQ_H2	1
7t3d	SEQ_H2	1
7t3d	SEQ_H2	1
7pr0	SEQ_H2	1
7pr0	SEQ_H2	1
7pr0	SEQ_H2	1
8dww	SEQ_H2	1
8dww	SEQ_H2	1
8dww	SEQ_H2	1
8dww	SEQ_H2	1
8bk2	SEQ_H2	1
8bk2	SEQ_H2	1
8bk2	SEQ_H2	1
7ws6	SEQ_H2	1
7ws2	SEQ_H2	1
7ws7	SEQ_H2	1
7ws3	SEQ_H2	1
7ws3	SEQ_H2	1
7ws3	SEQ_H2	1
7ws5	SEQ_H2	1
7ws5	SEQ_H2	1
7ws5	SEQ_H2	1
7ws0	SEQ_H2	1
7ws0	SEQ_H2	1
7ws0	SEQ_H2	1
7ws1	SEQ_H2	1
7ws1	SEQ_H2	1
7ws1	SEQ_H2	1
6pe9	SEQ_H2	1
6pe9	SEQ_H2	1
6pe9	SEQ_H2	1
8ez8	SEQ_H2	1
6xpy	SEQ_H2	1
7mxl	SEQ_H2	1
4ut6	SEQ_H2	1
4ut6	SEQ_H2	1
7zfd	SEQ_H2	1
7zfd	SEQ_H2	1
6rlo	SEQ_H2	1
6rlo	SEQ_H2	1
6rlo	SEQ_H2	1
6rlo	SEQ_H2	1
8bbn	SEQ_H2	1
8bbn	SEQ_H2	1
8bbn	SEQ_H2	1
8oxy	SEQ_H2	1
8oxx	SEQ_H2	1
8oxv	SEQ_H2	1
8oxw	SEQ_H2	1
6nnf	SEQ_H2	1
6mu6	SEQ_H2	1
6mu8	SEQ_H2	1
6nm6	SEQ_H2	1
6mu7	SEQ_H2	1
6nnj	SEQ_H2	1
6mug	SEQ_H2	1
5v7j	SEQ_H2	1
6wix	SEQ_H2	1
6ck9	SEQ_H2	1
6vzi	SEQ_H2	1
6mtj	SEQ_H2	1
5cez	SEQ_H2	1
6muf	SEQ_H2	1
6mtn	SEQ_H2	1
6w03	SEQ_H2	1
6k7o	SEQ_H2	1
6k7o	SEQ_H2	1
6k7o	SEQ_H2	1
6k7o	SEQ_H2	1
8xi6	SEQ_H2	1
8xi6	SEQ_H2	1
8xi6	SEQ_H2	1
7wp5	SEQ_H2	1
7wp1	SEQ_H2	1
7won	SEQ_H2	1
7wp0	SEQ_H2	1
7wp2	SEQ_H2	1
6iut	SEQ_H2	1
7wwm	SEQ_H2	1
7wwm	SEQ_H2	1
7wwm	SEQ_H2	1
8uzc	SEQ_H2	1
8d7e	SEQ_H2	1
8vut	SEQ_H2	1
8vuq	SEQ_H2	1
7zr7	SEQ_H2	1
7zr7	SEQ_H2	1
7zr7	SEQ_H2	1
8suo	SEQ_H2	1
8cbf	SEQ_H2	1
4v1d	SEQ_H2	1
2yc1	SEQ_H2	1
2yc1	SEQ_H2	1
2ybr	SEQ_H2	1
2ybr	SEQ_H2	1
2ybr	SEQ_H2	1
5vgj	SEQ_H2	1
6b0a	SEQ_H2	1
8r1d	SEQ_H2	1
8r1d	SEQ_H2	1
8r1d	SEQ_H2	1
8db4	SEQ_H2	1
8g4p	SEQ_H2	1
8db4	SEQ_H2	1
6wqo	SEQ_H2	1
7kpg	SEQ_H2	1
6wqo	SEQ_H2	1
7e8f	SEQ_H2	1
7e8c	SEQ_H2	1
7e8c	SEQ_H2	1
7e8c	SEQ_H2	1
7v24	SEQ_H2	1
7v23	SEQ_H2	1
7v23	SEQ_H2	1
7v23	SEQ_H2	1
8gpt	SEQ_H2	1
8gpt	SEQ_H2	1
8gpt	SEQ_H2	1
8gpu	SEQ_H2	1
8gpu	SEQ_H2	1
8gpu	SEQ_H2	1
8gpu	SEQ_H2	1
8gpu	SEQ_H2	1
8gpu	SEQ_H2	1
3nh7	SEQ_H2	1
3nh7	SEQ_H2	1
3nh7	SEQ_H2	1
3nh7	SEQ_H2	1
6b0h	SEQ_H2	1
6b0h	SEQ_H2	1
6o9i	SEQ_H2	1
6phc	SEQ_H2	1
6phc	SEQ_H2	1
6o9h	SEQ_H2	1
6o9h	SEQ_H2	1
6xkp	SEQ_H2	1
6xkp	SEQ_H2	1
7cdj	SEQ_H2	1
6wjl	SEQ_H2	1
6wjl	SEQ_H2	1
8gh4	SEQ_H2	1
8hlc	SEQ_H2	1
8hlc	SEQ_H2	1
8hlc	SEQ_H2	1
6phb	SEQ_H2	1
6phb	SEQ_H2	1
8gau	SEQ_H2	1
7wur	SEQ_H2	1
7wur	SEQ_H2	1
8oz3	SEQ_H2	1
8oz3	SEQ_H2	1
7ket	SEQ_H2	1
8r1c	SEQ_H2	1
8r1c	SEQ_H2	1
8r1c	SEQ_H2	1
6wzm	SEQ_H2	1
6wzm	SEQ_H2	1
6wzj	SEQ_H2	1
6wzj	SEQ_H2	1
6wzl	SEQ_H2	1
6wzl	SEQ_H2	1
6wzk	SEQ_H2	1
8w0v	SEQ_H2	1
6wzk	SEQ_H2	1
4g80	SEQ_H2	1
4g80	SEQ_H2	1
4g80	SEQ_H2	1
4g80	SEQ_H2	1
8tea	SEQ_H2	1
3n85	SEQ_H2	1
7jmw	SEQ_H2	1
7lm8	SEQ_H2	1
5veb	SEQ_H2	1
5veb	SEQ_H2	1
7whz	SEQ_H2	1
7wi0	SEQ_H2	1
7lq7	SEQ_H2	1
7lq7	SEQ_H2	1
7lq7	SEQ_H2	1
8dxs	SEQ_H2	1
7s5q	SEQ_H2	1
7s5r	SEQ_H2	1
6txz	SEQ_H2	1
6txz	SEQ_H2	1
6txz	SEQ_H2	1
6txz	SEQ_H2	1
6e56	SEQ_H2	1
8tbb	SEQ_H2	1
6e56	SEQ_H2	1
7mzm	SEQ_H2	1
7yxu	SEQ_H2	1
3kr3	SEQ_H2	1
7kzz	SEQ_H2	1
7kzz	SEQ_H2	1
6ww5	SEQ_H2	1
6ww5	SEQ_H2	1
7kzx	SEQ_H2	1
7kzx	SEQ_H2	1
4zs6	SEQ_H2	1
4zs6	SEQ_H2	1
7zxk	SEQ_H2	1
7zxk	SEQ_H2	1
8f6j	SEQ_H2	1
8f6j	SEQ_H2	1
8f6i	SEQ_H2	1
8f6i	SEQ_H2	1
8f6h	SEQ_H2	1
8f6h	SEQ_H2	1
8f6f	SEQ_H2	1
8f6f	SEQ_H2	1
8f6e	SEQ_H2	1
8f6e	SEQ_H2	1
7mrz	SEQ_H2	1
7oly	SEQ_H2	1
2eiz	SEQ_H2	1
2yss	SEQ_H2	1
5o1r	SEQ_H2	1
5o1r	SEQ_H2	1
2eks	SEQ_H2	1
7czx	SEQ_H2	1
7czx	SEQ_H2	1
7czx	SEQ_H2	1
8zgu	SEQ_H2	1
8jkh	SEQ_H2	1
8jkh	SEQ_H2	1
8jkf	SEQ_H2	1
8jkf	SEQ_H2	1
6y6c	SEQ_H2	1
6y6c	SEQ_H2	1
6ymq	SEQ_H2	1
6ymq	SEQ_H2	1
6ymq	SEQ_H2	1
6ymq	SEQ_H2	1
8j7e	SEQ_H2	1
8tnj	SEQ_H2	1
8j7e	SEQ_H2	1
4dtg	SEQ_H2	1
6m58	SEQ_H2	1
6m58	SEQ_H2	1
6o39	SEQ_H2	1
5d71	SEQ_H2	1
5d70	SEQ_H2	1
7rxj	SEQ_H2	1
7rxj	SEQ_H2	1
8hcb	SEQ_H2	1
8hcb	SEQ_H2	1
8hcb	SEQ_H2	1
8hca	SEQ_H2	1
8hca	SEQ_H2	1
8hca	SEQ_H2	1
8hc9	SEQ_H2	1
8hc9	SEQ_H2	1
8hc8	SEQ_H2	1
8hc9	SEQ_H2	1
7ntc	SEQ_H2	1
7lxx	SEQ_H2	1
7lxz	SEQ_H2	1
7lxz	SEQ_H2	1
7lxz	SEQ_H2	1
7dc8	SEQ_H2	1
7dc8	SEQ_H2	1
7uvh	SEQ_H2	1
7uvh	SEQ_H2	1
6b0s	SEQ_H2	1
7eya	SEQ_H2	1
7rxl	SEQ_H2	1
7rxl	SEQ_H2	1
7u9e	SEQ_H2	1
8ebp	SEQ_H2	1
8ebp	SEQ_H2	1
8e2u	SEQ_H2	1
8dzw	SEQ_H2	1
8dzw	SEQ_H2	1
8dzw	SEQ_H2	1
7sem	SEQ_H2	1
8cw9	SEQ_H2	1
8cw9	SEQ_H2	1
8cw9	SEQ_H2	1
7tl0	SEQ_H2	1
7tl0	SEQ_H2	1
7tl0	SEQ_H2	1
7tjq	SEQ_H2	1
7tjq	SEQ_H2	1
7tjq	SEQ_H2	1
8f6x	SEQ_H2	1
8f6x	SEQ_H2	1
8f6x	SEQ_H2	1
5um8	SEQ_H2	1
7kmd	SEQ_H2	1
4r2g	SEQ_H2	1
4r2g	SEQ_H2	1
4r2g	SEQ_H2	1
4r2g	SEQ_H2	1
6mdt	SEQ_H2	1
6mco	SEQ_H2	1
6ieq	SEQ_H2	1
8e1p	SEQ_H2	1
8e1p	SEQ_H2	1
8d4r	SEQ_H2	1
8e1p	SEQ_H2	1
5w1m	SEQ_H2	1
5w1m	SEQ_H2	1
5w1m	SEQ_H2	1
5w1m	SEQ_H2	1
5t3x	SEQ_H2	1
5t3z	SEQ_H2	1
6v8z	SEQ_H2	1
6v8z	SEQ_H2	1
6v8z	SEQ_H2	1
6okp	SEQ_H2	1
6udj	SEQ_H2	1
6udj	SEQ_H2	1
6udj	SEQ_H2	1
6udk	SEQ_H2	1
6udk	SEQ_H2	1
6udk	SEQ_H2	1
7ucg	SEQ_H2	1
7ucg	SEQ_H2	1
7ucg	SEQ_H2	1
7ucf	SEQ_H2	1
7ugn	SEQ_H2	1
7ugn	SEQ_H2	1
7ugn	SEQ_H2	1
7ugq	SEQ_H2	1
7ugq	SEQ_H2	1
7ugq	SEQ_H2	1
8czz	SEQ_H2	1
8czz	SEQ_H2	1
8czz	SEQ_H2	1
8dok	SEQ_H2	1
8dok	SEQ_H2	1
8dok	SEQ_H2	1
8ttw	SEQ_H2	1
8ttw	SEQ_H2	1
8ttw	SEQ_H2	1
8g6u	SEQ_H2	1
8g6u	SEQ_H2	1
8g6u	SEQ_H2	1
9bew	SEQ_H2	1
9bew	SEQ_H2	1
9bew	SEQ_H2	1
6vvu	SEQ_H2	1
6vvu	SEQ_H2	1
6vvu	SEQ_H2	1
6vvu	SEQ_H2	1
8vgk	SEQ_H2	1
8vgk	SEQ_H2	1
8vgk	SEQ_H2	1
8vgk	SEQ_H2	1
8vgj	SEQ_H2	1
8vgj	SEQ_H2	1
8vgj	SEQ_H2	1
8vgj	SEQ_H2	1
8vgi	SEQ_H2	1
8vgi	SEQ_H2	1
8vgi	SEQ_H2	1
8vgi	SEQ_H2	1
8vgh	SEQ_H2	1
8vgh	SEQ_H2	1
8vgh	SEQ_H2	1
8vgh	SEQ_H2	1
7s7i	SEQ_H2	1
7s7i	SEQ_H2	1
7s7i	SEQ_H2	1
7s7i	SEQ_H2	1
7s7i	SEQ_H2	1
7s7i	SEQ_H2	1
7lf7	SEQ_H2	1
7lf7	SEQ_H2	1
7ua2	SEQ_H2	1
7lf8	SEQ_H2	1
7yds	SEQ_H2	1
8i5l	SEQ_H2	1
8sir	SEQ_H2	1
7dm2	SEQ_H2	1
4qhu	SEQ_H2	1
4qhu	SEQ_H2	1
7wro	SEQ_H2	1
6pcu	SEQ_H2	1
6pcu	SEQ_H2	1
6pcu	SEQ_H2	1
6xq2	SEQ_H2	1
6xq2	SEQ_H2	1
6a4k	SEQ_H2	1
6a4k	SEQ_H2	1
6a4k	SEQ_H2	1
6a4k	SEQ_H2	1
8jiz	SEQ_H2	1
6nmv	SEQ_H2	1
7nd8	SEQ_H2	1
7bep	SEQ_H2	1
7bep	SEQ_H2	1
6nmt	SEQ_H2	1
7fcp	SEQ_H2	1
7trh	SEQ_H2	1
8ahn	SEQ_H2	1
6woz	SEQ_H2	1
6woz	SEQ_H2	1
6woz	SEQ_H2	1
6woz	SEQ_H2	1
8tqi	SEQ_H2	1
8tqi	SEQ_H2	1
8v9d	SEQ_H2	1
8v9d	SEQ_H2	1
7rxi	SEQ_H2	1
7s0x	SEQ_H2	1
7uvq	SEQ_H2	1
7s0x	SEQ_H2	1
2vh5	SEQ_H2	1
2uzi	SEQ_H2	1
7u9w	SEQ_H2	1
8tqi	SEQ_H2	1
8tqi	SEQ_H2	1
7l09	SEQ_H2	1
7l02	SEQ_H2	1
7l06	SEQ_H2	1
7l06	SEQ_H2	1
6oej	SEQ_H2	1
6oej	SEQ_H2	1
7rp3	SEQ_H2	1
7rp2	SEQ_H2	1
6k0y	SEQ_H2	1
6q0e	SEQ_H2	1
6dfh	SEQ_H2	1
6dfh	SEQ_H2	1
6dfh	SEQ_H2	1
7bwj	SEQ_H2	1
6a67	SEQ_H2	1
6a67	SEQ_H2	1
7ce2	SEQ_H2	1
5gzo	SEQ_H2	1
5gzo	SEQ_H2	1
7mdp	SEQ_H2	1
6e4x	SEQ_H2	1
4m5z	SEQ_H2	1
8dcc	SEQ_H2	1
7yv1	SEQ_H2	1
8tp3	SEQ_H2	1
8tp2	SEQ_H2	1
