pdb	CDR	Cluster_Label
7xcz	SEQ_L1	3
7st5	SEQ_L1	3
8w0x	SEQ_L1	3
8iow	SEQ_L1	3
6v4o	SEQ_L1	3
3sqo	SEQ_L1	3
4k8r	SEQ_L1	3
9b8j	SEQ_L1	3
8yx1	SEQ_L1	3
7jwg	SEQ_L1	3
7wnb	SEQ_L1	3
8hws	SEQ_L1	3
7f7h	SEQ_L1	3
6e56	SEQ_L1	3
6ofi	SEQ_L1	3
7po5	SEQ_L1	3
8y4a	SEQ_L1	3
7pnq	SEQ_L1	3
8kfa	SEQ_L1	3
6utk	SEQ_L1	3
6e4x	SEQ_L1	3
8cbd	SEQ_L1	3
7dk2	SEQ_L1	3
8tvj	SEQ_L1	3
8x0y	SEQ_L1	3
7m6g	SEQ_L1	3
8vgp	SEQ_L1	3
7chc	SEQ_L1	3
8uzc	SEQ_L1	3
8tvd	SEQ_L1	3
7qf0	SEQ_L1	3
4zs6	SEQ_L1	3
6q1z	SEQ_L1	3
7mxl	SEQ_L1	3
8cxg	SEQ_L1	3
7ce2	SEQ_L1	3
4xny	SEQ_L1	3
6xzw	SEQ_L1	3
8tp6	SEQ_L1	3
7xic	SEQ_L1	3
7kfh	SEQ_L1	3
7ykj	SEQ_L1	3
8w0v	SEQ_L1	3
8sis	SEQ_L1	3
9e6k	SEQ_L1	3
5y11	SEQ_L1	3
6dkj	SEQ_L1	3
7djz	SEQ_L1	3
7dk0	SEQ_L1	3
7dzy	SEQ_L1	3
4mwf	SEQ_L1	3
8dz3	SEQ_L1	3
8tp2	SEQ_L1	3
8wsn	SEQ_L1	3
9gox	SEQ_L1	3
8vus	SEQ_L1	3
8r9y	SEQ_L1	3
7lsf	SEQ_L1	3
8vcr	SEQ_L1	3
5e8e	SEQ_L1	3
6m58	SEQ_L1	3
5tpn	SEQ_L1	3
7wn8	SEQ_L1	3
8bg8	SEQ_L1	3
7ps5	SEQ_L1	3
7wch	SEQ_L1	3
5f9w	SEQ_L1	3
2ghw	SEQ_L1	3
8xsd	SEQ_L1	3
8xea	SEQ_L1	3
8dz4	SEQ_L1	3
8g30	SEQ_L1	3
8g3m	SEQ_L1	3
5w4l	SEQ_L1	3
4od2	SEQ_L1	3
8ghp	SEQ_L1	3
5ug0	SEQ_L1	3
8hp9	SEQ_L1	3
7kej	SEQ_L1	3
5bv7	SEQ_L1	3
5y9j	SEQ_L1	3
8wsp	SEQ_L1	3
8khc	SEQ_L1	3
8g3q	SEQ_L1	3
7pc2	SEQ_L1	3
7xj6	SEQ_L1	3
7rr0	SEQ_L1	3
8keo	SEQ_L1	3
7qti	SEQ_L1	3
7m6i	SEQ_L1	3
6uyg	SEQ_L1	3
8a95	SEQ_L1	3
5xj3	SEQ_L1	3
5ggs	SEQ_L1	3
8u1c	SEQ_L1	3
5w42	SEQ_L1	3
7wwm	SEQ_L1	3
8hgl	SEQ_L1	3
7s8h	SEQ_L1	3
6woz	SEQ_L1	3
7pry	SEQ_L1	3
6b9j	SEQ_L1	3
6nmu	SEQ_L1	3
7mzl	SEQ_L1	3
6nms	SEQ_L1	3
8sj6	SEQ_L1	3
8pmz	SEQ_L1	3
2qqn	SEQ_L1	3
8ee1	SEQ_L1	3
5yoy	SEQ_L1	3
7ezv	SEQ_L1	3
6mtq	SEQ_L1	3
7z2m	SEQ_L1	3
6dfj	SEQ_L1	3
3hi1	SEQ_L1	3
7e3k	SEQ_L1	3
7rdw	SEQ_L1	3
5xj4	SEQ_L1	3
7qez	SEQ_L1	3
7unb	SEQ_L1	3
7uc8	SEQ_L1	3
2ybr	SEQ_L1	3
6ppg	SEQ_L1	3
5d1z	SEQ_L1	3
8sm1	SEQ_L1	3
4dn4	SEQ_L1	3
9fgr	SEQ_L1	3
7q9f	SEQ_L1	3
4kv5	SEQ_L1	3
8c0y	SEQ_L1	3
7s1b	SEQ_L1	3
3w9e	SEQ_L1	3
8wyj	SEQ_L1	3
8dyw	SEQ_L1	3
8dfg	SEQ_L1	3
7zr9	SEQ_L1	3
5wi9	SEQ_L1	3
6o2b	SEQ_L1	3
9bj3	SEQ_L1	3
4ypg	SEQ_L1	3
8tzy	SEQ_L1	3
8gpx	SEQ_L1	3
5o4g	SEQ_L1	3
5o4o	SEQ_L1	3
5vag	SEQ_L1	3
5veb	SEQ_L1	3
7kqb	SEQ_L1	3
6n81	SEQ_L1	3
7e86	SEQ_L1	3
7r7n	SEQ_L1	3
6pzz	SEQ_L1	3
4yk4	SEQ_L1	3
6ymq	SEQ_L1	3
5xku	SEQ_L1	3
7qf1	SEQ_L1	3
2vh5	SEQ_L1	3
7k8s	SEQ_L1	3
7si2	SEQ_L1	3
7ejz	SEQ_L1	3
6yye	SEQ_L1	3
7ws1	SEQ_L1	3
7cwn	SEQ_L1	3
8as0	SEQ_L1	3
7u9p	SEQ_L1	3
7yxu	SEQ_L1	3
8d7e	SEQ_L1	3
8dww	SEQ_L1	3
8cim	SEQ_L1	3
7yv1	SEQ_L1	3
8gh4	SEQ_L1	3
8f0i	SEQ_L1	3
8cbd	SEQ_L1	3
8sxp	SEQ_L1	3
8rp8	SEQ_L1	3
8xsf	SEQ_L1	3
8vww	SEQ_L1	3
8xse	SEQ_L1	3
4g6j	SEQ_L1	3
8pwx	SEQ_L1	3
8dxs	SEQ_L1	3
8thz	SEQ_L1	3
5o14	SEQ_L1	3
6uig	SEQ_L1	3
8jkf	SEQ_L1	3
7cwn	SEQ_L1	3
7ket	SEQ_L1	3
1iqd	SEQ_L1	3
7l7r	SEQ_L1	3
7kmg	SEQ_L1	3
4dkf	SEQ_L1	3
4hwb	SEQ_L1	3
7s4s	SEQ_L1	3
5xmh	SEQ_L1	3
8bk2	SEQ_L1	3
7xdl	SEQ_L1	3
7uvq	SEQ_L1	3
4lmq	SEQ_L1	3
8v9d	SEQ_L1	3
7ps1	SEQ_L1	3
7akd	SEQ_L1	3
7uvi	SEQ_L1	3
7mxl	SEQ_L1	3
6p9h	SEQ_L1	3
6wo4	SEQ_L1	3
7yvg	SEQ_L1	3
8r9w	SEQ_L1	3
5ibl	SEQ_L1	3
7coe	SEQ_L1	3
7n62	SEQ_L1	3
4np4	SEQ_L1	3
6xe1	SEQ_L1	3
7mzm	SEQ_L1	3
7d0c	SEQ_L1	3
7lab	SEQ_L1	3
5gmq	SEQ_L1	3
7r6x	SEQ_L1	3
7k8m	SEQ_L1	3
7vyt	SEQ_L1	3
7lrt	SEQ_L1	3
7bnv	SEQ_L1	3
7lcv	SEQ_L1	3
7l2f	SEQ_L1	3
7n5h	SEQ_L1	3
6o25	SEQ_L1	3
7n3i	SEQ_L1	3
7ljr	SEQ_L1	3
7l7e	SEQ_L1	3
7beo	SEQ_L1	3
5w1k	SEQ_L1	3
7ls9	SEQ_L1	3
7tcc	SEQ_L1	3
7x7o	SEQ_L1	3
7kql	SEQ_L1	3
6o41	SEQ_L1	3
4m8q	SEQ_L1	3
6mvl	SEQ_L1	3
6wir	SEQ_L1	3
7mxl	SEQ_L1	3
7orb	SEQ_L1	3
7jmo	SEQ_L1	3
7str	SEQ_L1	3
7zbu	SEQ_L1	3
8dzh	SEQ_L1	3
8dlw	SEQ_L1	3
8dad	SEQ_L1	3
7s7i	SEQ_L1	3
7t25	SEQ_L1	3
7wur	SEQ_L1	3
7x25	SEQ_L1	3
7ul1	SEQ_L1	3
7s5r	SEQ_L1	3
7ru4	SEQ_L1	3
7s5q	SEQ_L1	3
8d7e	SEQ_L1	3
8gsb	SEQ_L1	3
8bec	SEQ_L1	3
8k5g	SEQ_L1	3
8w0w	SEQ_L1	3
8qrf	SEQ_L1	3
9fgt	SEQ_L1	3
8qh0	SEQ_L1	3
9l6c	SEQ_L1	3
9l6c	SEQ_L1	3
7e23	SEQ_L1	3
7n3c	SEQ_L1	3
7lop	SEQ_L1	3
4oqt	SEQ_L1	3
7dha	SEQ_L1	3
5ggr	SEQ_L1	3
5ggt	SEQ_L1	3
3b2u	SEQ_L1	3
5mvz	SEQ_L1	3
7lex	SEQ_L1	3
7s6j	SEQ_L1	3
3x3f	SEQ_L1	3
6myy	SEQ_L1	3
7u9o	SEQ_L1	3
7wh8	SEQ_L1	3
7z4t	SEQ_L1	3
8hn7	SEQ_L1	3
8gf2	SEQ_L1	3
8gnh	SEQ_L1	3
8tui	SEQ_L1	3
8cbe	SEQ_L1	3
8qzr	SEQ_L1	3
8tv3	SEQ_L1	3
8jmm	SEQ_L1	3
7nx7	SEQ_L1	3
7m6d	SEQ_L1	3
6ywd	SEQ_L1	3
7e7e	SEQ_L1	3
4z5r	SEQ_L1	3
1i9r	SEQ_L1	3
9jbq	SEQ_L1	3
7quh	SEQ_L1	3
4zso	SEQ_L1	3
7uvq	SEQ_L1	3
6t3j	SEQ_L1	3
6u6u	SEQ_L1	3
8ivw	SEQ_L1	3
7ej4	SEQ_L1	3
3nfp	SEQ_L1	3
8vgn	SEQ_L1	3
2fed	SEQ_L1	3
