PDB_ID	CDR	Length	Cluster_Label
6ii8	SEQ_H1	7	4
7r40	SEQ_H1	7	4
5mes	SEQ_H1	7	4
7jva	SEQ_H1	7	4
7pnm	SEQ_H1	7	4
6kyz	SEQ_H1	7	4
6att	SEQ_H1	7	4
7dzy	SEQ_H1	7	4
5ggv	SEQ_H1	7	4
7si2	SEQ_H1	7	4
7dpm	SEQ_H1	7	4
6yye	SEQ_H1	7	4
7l7r	SEQ_H1	7	4
7czu	SEQ_H1	7	4
7dk2	SEQ_H1	7	4
7ej4	SEQ_H1	7	4
7rew	SEQ_H1	7	4
7f3q	SEQ_H1	7	4
4ers	SEQ_H1	7	4
6nms	SEQ_H1	7	4
4xx1	SEQ_H1	7	4
4qhu	SEQ_H1	7	4
2vxs	SEQ_H1	7	4
7mxl	SEQ_H1	7	4
7cwn	SEQ_H1	7	4
7wog	SEQ_H1	7	4
7wo4	SEQ_H1	7	4
8dzh	SEQ_H1	7	4
7tjq	SEQ_H1	7	4
8e7m	SEQ_H1	7	4
8as0	SEQ_H1	7	4
8dxt	SEQ_H1	7	4
7yck	SEQ_H1	7	4
7xcz	SEQ_H1	7	4
7wsl	SEQ_H1	7	4
7x95	SEQ_H1	7	4
8cwi	SEQ_H1	7	4
8dww	SEQ_H1	7	4
7vzt	SEQ_H1	7	4
8eoo	SEQ_H1	7	4
5xj3	SEQ_H1	7	4
8f6x	SEQ_H1	7	4
8dz3	SEQ_H1	7	4
8dzw	SEQ_H1	7	4
8ghp	SEQ_H1	7	4
8f0i	SEQ_H1	7	4
8eqf	SEQ_H1	7	4
8bk2	SEQ_H1	7	4
8i5l	SEQ_H1	7	4
8f2x	SEQ_H1	7	4
8wsu	SEQ_H1	7	4
8r9y	SEQ_H1	7	4
8r9w	SEQ_H1	7	4
8vk1	SEQ_H1	7	4
8rpb	SEQ_H1	7	4
8rp8	SEQ_H1	7	4
8xse	SEQ_H1	7	4
8xse	SEQ_H1	7	4
8zhe	SEQ_H1	7	4
8tft	SEQ_H1	7	4
8tbb	SEQ_H1	7	4
8uzc	SEQ_H1	7	4
8s6z	SEQ_H1	7	4
8ume	SEQ_H1	7	4
9aru	SEQ_H1	7	4
8v13	SEQ_H1	7	4
9l6c	SEQ_H1	7	4
9l6c	SEQ_H1	7	4
4oqt	SEQ_H1	7	4
7mzj	SEQ_H1	7	4
7uvh	SEQ_H1	7	4
9l1s	SEQ_H1	7	4
8hn7	SEQ_H1	7	4
2ghw	SEQ_H1	7	4
8pwx	SEQ_H1	7	4
7vux	SEQ_H1	7	4
8cbd	SEQ_H1	7	4
7ua2	SEQ_H1	7	4
7e39	SEQ_H1	7	4
5yoy	SEQ_H1	7	4
7zbu	SEQ_H1	7	4
8f2j	SEQ_H1	7	4
8dfi	SEQ_H1	7	4
7wr9	SEQ_H1	7	4
8k5g	SEQ_H1	7	4
7wsc	SEQ_H1	7	4
6ye3	SEQ_H1	7	4
7mtb	SEQ_H1	7	4
7wwl	SEQ_H1	7	4
7u9p	SEQ_H1	7	4
7sk3	SEQ_H1	7	4
7x08	SEQ_H1	7	4
7u9w	SEQ_H1	7	4
7x92	SEQ_H1	7	4
6xpz	SEQ_H1	7	4
7ntc	SEQ_H1	7	4
2xqb	SEQ_H1	7	4
6nmu	SEQ_H1	7	4
8eji	SEQ_H1	7	4
9cci	SEQ_H1	7	4
9b2w	SEQ_H1	7	4
8dg9	SEQ_H1	7	4
6xzw	SEQ_H1	7	4
7wwm	SEQ_H1	7	4
7mmn	SEQ_H1	7	4
8tea	SEQ_H1	7	4
7s0x	SEQ_H1	7	4
8khc	SEQ_H1	7	4
7ey5	SEQ_H1	7	4
8sja	SEQ_H1	7	4
8dfh	SEQ_H1	7	4
8keo	SEQ_H1	7	4
5x8l	SEQ_H1	7	4
8ez7	SEQ_H1	7	4
7ly9	SEQ_H1	7	4
5veb	SEQ_H1	7	4
7dm2	SEQ_H1	7	4
4ut6	SEQ_H1	7	4
4u6v	SEQ_H1	7	4
7djz	SEQ_H1	7	4
7wi0	SEQ_H1	7	4
7e3k	SEQ_H1	7	4
7l7e	SEQ_H1	7	4
8bg8	SEQ_H1	7	4
6wo4	SEQ_H1	7	4
7n62	SEQ_H1	7	4
6o9h	SEQ_H1	7	4
7mem	SEQ_H1	7	4
8dg8	SEQ_H1	7	4
7ucq	SEQ_H1	7	4
8h7l	SEQ_H1	7	4
7v23	SEQ_H1	7	4
5w42	SEQ_H1	7	4
4hfu	SEQ_H1	7	4
2cmr	SEQ_H1	7	4
9dpc	SEQ_H1	7	4
8gto	SEQ_H1	7	4
8r1d	SEQ_H1	7	4
7laa	SEQ_H1	7	4
4kv5	SEQ_H1	7	4
8yro	SEQ_H1	7	4
6u6u	SEQ_H1	7	4
6xy2	SEQ_H1	7	4
5occ	SEQ_H1	7	4
7l2f	SEQ_H1	7	4
7cgw	SEQ_H1	7	4
8ivx	SEQ_H1	7	4
7tcc	SEQ_H1	7	4
9b8j	SEQ_H1	7	4
8gye	SEQ_H1	7	4
8sdg	SEQ_H1	7	4
7s07	SEQ_H1	7	4
8vc7	SEQ_H1	7	4
7niw	SEQ_H1	7	4
6woz	SEQ_H1	7	4
4zs6	SEQ_H1	7	4
4i77	SEQ_H1	7	4
6ukj	SEQ_H1	7	4
7tpg	SEQ_H1	7	4
4rrp	SEQ_H1	7	4
8tnj	SEQ_H1	7	4
8smm	SEQ_H1	7	4
8cxi	SEQ_H1	7	4
6o39	SEQ_H1	7	4
7q9j	SEQ_H1	7	4
5eii	SEQ_H1	7	4
5bk2	SEQ_H1	7	4
5vkd	SEQ_H1	7	4
6fy1	SEQ_H1	7	4
5k9q	SEQ_H1	7	4
5w4l	SEQ_H1	7	4
8gnh	SEQ_H1	7	4
6mtq	SEQ_H1	7	4
7xdl	SEQ_H1	7	4
7uc8	SEQ_H1	7	4
7n3c	SEQ_H1	7	4
5ibl	SEQ_H1	7	4
5k9o	SEQ_H1	7	4
8ved	SEQ_H1	7	4
8g4p	SEQ_H1	7	4
6phb	SEQ_H1	7	4
7rr0	SEQ_H1	7	4
9b3k	SEQ_H1	7	4
7xj6	SEQ_H1	7	4
8kfa	SEQ_H1	7	4
8db4	SEQ_H1	7	4
8tv1	SEQ_H1	7	4
4dag	SEQ_H1	7	4
7r7n	SEQ_H1	7	4
7ru4	SEQ_H1	7	4
8qrf	SEQ_H1	7	4
8cim	SEQ_H1	7	4
3pgf	SEQ_H1	7	4
7mnl	SEQ_H1	7	4
4nnp	SEQ_H1	7	4
6o3a	SEQ_H1	7	4
7pgb	SEQ_H1	7	4
8pg0	SEQ_H1	7	4
5c8j	SEQ_H1	7	4
5uoe	SEQ_H1	7	4
7vng	SEQ_H1	7	4
7sk3	SEQ_H1	7	4
5bjz	SEQ_H1	7	4
4g7v	SEQ_H1	7	4
8dad	SEQ_H1	7	4
7x7o	SEQ_H1	7	4
7wp0	SEQ_H1	7	4
8s6m	SEQ_H1	7	4
9au2	SEQ_H1	7	4
5cd5	SEQ_H1	7	4
6ww5	SEQ_H1	7	4
7uvq	SEQ_H1	7	4
8f6e	SEQ_H1	7	4
4ttd	SEQ_H1	7	4
5ggr	SEQ_H1	7	4
8jkh	SEQ_H1	7	4
7s5q	SEQ_H1	7	4
8ez8	SEQ_H1	7	4
2eks	SEQ_H1	7	4
6pdx	SEQ_H1	7	4
5f72	SEQ_H1	7	4
7yvi	SEQ_H1	7	4
2h9g	SEQ_H1	7	4
7n3d	SEQ_H1	7	4
7m3i	SEQ_H1	7	4
7msq	SEQ_H1	7	4
7ce2	SEQ_H1	7	4
4yk4	SEQ_H1	7	4
7czp	SEQ_H1	7	4
7czx	SEQ_H1	7	4
7sts	SEQ_H1	7	4
8jio	SEQ_H1	7	4
7str	SEQ_H1	7	4
7akd	SEQ_H1	7	4
3hi1	SEQ_H1	7	4
3q1s	SEQ_H1	7	4
6iut	SEQ_H1	7	4
7tri	SEQ_H1	7	4
8tnl	SEQ_H1	7	4
8eay	SEQ_H1	7	4
7yds	SEQ_H1	7	4
4edw	SEQ_H1	7	4
6xpy	SEQ_H1	7	4
8v5s	SEQ_H1	7	4
8dfg	SEQ_H1	7	4
8pww	SEQ_H1	7	4
6lxj	SEQ_H1	7	4
2dd8	SEQ_H1	7	4
5vag	SEQ_H1	7	4
6vgr	SEQ_H1	7	4
5gmq	SEQ_H1	7	4
6wh9	SEQ_H1	7	4
4xak	SEQ_H1	7	4
7zr9	SEQ_H1	7	4
5czv	SEQ_H1	7	4
7tht	SEQ_H1	7	4
5cba	SEQ_H1	7	4
7dx4	SEQ_H1	7	4
7m6i	SEQ_H1	7	4
5cbe	SEQ_H1	7	4
7dk0	SEQ_H1	7	4
3nps	SEQ_H1	7	4
6o41	SEQ_H1	7	4
4m8q	SEQ_H1	7	4
4hj0	SEQ_H1	7	4
4dn4	SEQ_H1	7	4
5xmh	SEQ_H1	7	4
7s6j	SEQ_H1	7	4
7cyv	SEQ_H1	7	4
6mto	SEQ_H1	7	4
7v3l	SEQ_H1	7	4
7sd3	SEQ_H1	7	4
7x25	SEQ_H1	7	4
7wqv	SEQ_H1	7	4
7xj6	SEQ_H1	7	4
8byu	SEQ_H1	7	4
8sxp	SEQ_H1	7	4
8pwv	SEQ_H1	7	4
8z4e	SEQ_H1	7	4
8zho	SEQ_H1	7	4
7qf1	SEQ_H1	7	4
8pwu	SEQ_H1	7	4
7jie	SEQ_H1	7	4
7kra	SEQ_H1	7	4
7e23	SEQ_H1	7	4
7e5o	SEQ_H1	7	4
6mlk	SEQ_H1	7	4
6xqw	SEQ_H1	7	4
6ii9	SEQ_H1	7	4
7m7b	SEQ_H1	7	4
7po5	SEQ_H1	7	4
7pnq	SEQ_H1	7	4
7ycn	SEQ_H1	7	4
8w0x	SEQ_H1	7	4
8ee1	SEQ_H1	7	4
6v4n	SEQ_H1	7	4
7s1b	SEQ_H1	7	4
6wqo	SEQ_H1	7	4
