PDB_ID	CDR	Length	Cluster_Label
7wkx	SEQ_H2	6	5
7lfb	SEQ_H2	6	5
7byr	SEQ_H2	6	5
8csj	SEQ_H2	6	5
6rcv	SEQ_H2	6	5
8sj4	SEQ_H2	6	5
3wsq	SEQ_H2	6	5
7ll1	SEQ_H2	6	5
7te1	SEQ_H2	6	5
5w08	SEQ_H2	6	5
6mfp	SEQ_H2	6	5
8sb5	SEQ_H2	6	5
8sb2	SEQ_H2	6	5
8sas	SEQ_H2	6	5
8sau	SEQ_H2	6	5
6eyo	SEQ_H2	6	5
8sb0	SEQ_H2	6	5
8sb3	SEQ_H2	6	5
8say	SEQ_H2	6	5
8sb4	SEQ_H2	6	5
8vgv	SEQ_H2	6	5
8saz	SEQ_H2	6	5
8sb1	SEQ_H2	6	5
7st5	SEQ_H2	6	5
8vqd	SEQ_H2	6	5
2qqn	SEQ_H2	6	5
6wn1	SEQ_H2	6	5
7klg	SEQ_H2	6	5
7kml	SEQ_H2	6	5
3p0y	SEQ_H2	6	5
3grw	SEQ_H2	6	5
7mw3	SEQ_H2	6	5
3nfp	SEQ_H2	6	5
8pwh	SEQ_H2	6	5
6bgt	SEQ_H2	6	5
7chy	SEQ_H2	6	5
5xhv	SEQ_H2	6	5
2wub	SEQ_H2	6	5
8vgp	SEQ_H2	6	5
2fjg	SEQ_H2	6	5
5tzu	SEQ_H2	6	5
4al8	SEQ_H2	6	5
5grj	SEQ_H2	6	5
8ffe	SEQ_H2	6	5
5o4g	SEQ_H2	6	5
8dfi	SEQ_H2	6	5
4yfl	SEQ_H2	6	5
7ucq	SEQ_H2	6	5
7ui1	SEQ_H2	6	5
9c44	SEQ_H2	6	5
3idy	SEQ_H2	6	5
7wr9	SEQ_H2	6	5
5f9o	SEQ_H2	6	5
8cz8	SEQ_H2	6	5
7vyr	SEQ_H2	6	5
6umx	SEQ_H2	6	5
9dq3	SEQ_H2	6	5
7wsc	SEQ_H2	6	5
7yrn	SEQ_H2	6	5
6uye	SEQ_H2	6	5
5czv	SEQ_H2	6	5
4jb9	SEQ_H2	6	5
4ydi	SEQ_H2	6	5
5te6	SEQ_H2	6	5
7k8z	SEQ_H2	6	5
8y4a	SEQ_H2	6	5
8ts0	SEQ_H2	6	5
7chz	SEQ_H2	6	5
7mlh	SEQ_H2	6	5
7ytn	SEQ_H2	6	5
4j6r	SEQ_H2	6	5
5cd5	SEQ_H2	6	5
5t3z	SEQ_H2	6	5
8sxj	SEQ_H2	6	5
8il3	SEQ_H2	6	5
